customer_id,adviser_id,rank,weekly_hazard,median_weeks_to_placement,survival_w1,survival_w2,survival_w4,survival_w8,survival_w12,survival_w16,survival_w24
CUS-08134,ADV-0055,1,0.0207,33.2,97.9,95.9,92.0,84.6,77.8,71.6,60.6
CUS-08134,ADV-0019,2,0.0212,32.3,97.9,95.8,91.8,84.2,77.3,70.9,59.8
CUS-08134,ADV-0079,3,0.0198,34.7,98.0,96.1,92.3,85.2,78.7,72.7,62.0
CUS-08135,ADV-0091,1,0.0229,29.9,97.7,95.5,91.2,83.1,75.7,69.0,57.4
CUS-08135,ADV-0100,2,0.0227,30.2,97.7,95.5,91.2,83.2,75.9,69.3,57.7
CUS-08135,ADV-0162,3,0.0223,30.8,97.8,95.6,91.4,83.5,76.3,69.7,58.2
CUS-08136,ADV-0224,1,0.0396,17.1,96.0,92.2,85.1,72.4,61.6,52.4,37.9
CUS-08136,ADV-0233,2,0.0396,17.2,96.0,92.2,85.1,72.4,61.6,52.4,37.9
CUS-08136,ADV-0030,3,0.0381,17.9,96.2,92.5,85.6,73.3,62.8,53.7,39.4
CUS-08137,ADV-0149,1,0.0265,25.8,97.4,94.8,89.8,80.7,72.5,65.1,52.5
CUS-08137,ADV-0174,2,0.0275,24.9,97.3,94.6,89.5,80.0,71.6,64.1,51.3
CUS-08137,ADV-0076,3,0.0274,25.0,97.3,94.6,89.5,80.1,71.7,64.1,51.4
CUS-08138,ADV-0047,1,0.018,38.2,98.2,96.4,93.0,86.5,80.4,74.8,64.7
CUS-08138,ADV-0244,2,0.0177,38.9,98.2,96.5,93.1,86.7,80.7,75.2,65.2
CUS-08138,ADV-0183,3,0.0189,36.4,98.1,96.3,92.7,85.9,79.5,73.7,63.3
CUS-08139,ADV-0038,1,0.0356,19.1,96.4,93.0,86.5,74.8,64.7,56.0,41.9
CUS-08139,ADV-0096,2,0.0369,18.5,96.3,92.8,86.1,74.0,63.7,54.8,40.6
CUS-08139,ADV-0244,3,0.0343,19.8,96.6,93.3,87.0,75.6,65.8,57.2,43.2
CUS-08140,ADV-0223,1,0.0404,16.8,96.0,92.1,84.8,71.9,60.9,51.7,37.1
CUS-08140,ADV-0233,2,0.0415,16.4,95.9,91.9,84.4,71.2,60.1,50.8,36.2
CUS-08140,ADV-0065,3,0.0402,16.9,96.0,92.1,84.9,72.0,61.1,51.9,37.4
CUS-08141,ADV-0171,1,0.0377,18.0,96.2,92.6,85.7,73.5,63.0,54.0,39.7
CUS-08141,ADV-0093,2,0.0384,17.7,96.2,92.5,85.5,73.1,62.5,53.5,39.1
CUS-08141,ADV-0174,3,0.0382,17.8,96.2,92.5,85.6,73.2,62.7,53.6,39.3
CUS-08142,ADV-0134,1,0.0172,39.9,98.3,96.6,93.3,87.0,81.2,75.7,65.9
CUS-08142,ADV-0222,2,0.0172,40.0,98.3,96.6,93.3,87.1,81.2,75.8,66.0
CUS-08142,ADV-0162,3,0.0164,42.0,98.4,96.8,93.6,87.6,82.0,76.8,67.3
CUS-08143,ADV-0038,1,0.031,22.0,96.9,93.9,88.2,77.8,68.6,60.5,47.0
CUS-08143,ADV-0064,2,0.0316,21.6,96.8,93.8,87.9,77.3,68.0,59.8,46.3
CUS-08143,ADV-0096,3,0.0321,21.3,96.8,93.7,87.8,77.0,67.6,59.4,45.7
CUS-08144,ADV-0134,1,0.0264,25.9,97.4,94.8,89.8,80.7,72.5,65.2,52.6
CUS-08144,ADV-0048,2,0.0255,26.8,97.4,95.0,90.2,81.3,73.3,66.1,53.8
CUS-08144,ADV-0222,3,0.0263,26.0,97.4,94.8,89.9,80.8,72.6,65.3,52.7
CUS-08145,ADV-0028,1,0.0589,11.4,94.1,88.6,78.4,61.5,48.3,37.9,23.3
CUS-08145,ADV-0053,2,0.0579,11.6,94.2,88.7,78.8,62.0,48.9,38.5,23.9
CUS-08145,ADV-0154,3,0.0583,11.5,94.2,88.7,78.6,61.8,48.6,38.3,23.7
CUS-08146,ADV-0064,1,0.022,31.2,97.8,95.7,91.5,83.7,76.6,70.1,58.7
CUS-08146,ADV-0055,2,0.0221,31.0,97.8,95.6,91.4,83.6,76.5,69.9,58.5
CUS-08146,ADV-0096,3,0.0223,30.7,97.8,95.6,91.4,83.5,76.3,69.7,58.2
CUS-08147,ADV-0048,1,0.0199,34.5,98.0,96.1,92.3,85.1,78.6,72.5,61.7
CUS-08147,ADV-0091,2,0.0201,34.1,98.0,96.0,92.2,85.0,78.4,72.3,61.4
CUS-08147,ADV-0170,3,0.0198,34.7,98.0,96.1,92.3,85.2,78.7,72.6,61.9
CUS-08148,ADV-0229,1,0.0133,51.9,98.7,97.4,94.8,89.9,85.2,80.8,72.6
CUS-08148,ADV-0058,2,0.0138,50.0,98.6,97.3,94.6,89.5,84.7,80.1,71.7
CUS-08148,ADV-0112,3,0.013,53.0,98.7,97.4,94.9,90.1,85.5,81.1,73.1
CUS-08149,ADV-0018,1,0.0432,15.7,95.7,91.5,83.8,70.2,58.9,49.3,34.6
CUS-08149,ADV-0236,2,0.0444,15.3,95.6,91.3,83.4,69.5,58.0,48.3,33.6
CUS-08149,ADV-0228,3,0.0422,16.1,95.8,91.7,84.2,70.8,59.6,50.2,35.5
CUS-08150,ADV-0038,1,0.0268,25.5,97.3,94.7,89.7,80.4,72.1,64.7,52.1
CUS-08150,ADV-0111,2,0.0261,26.3,97.4,94.9,90.0,81.0,72.8,65.5,53.1
CUS-08150,ADV-0096,3,0.0278,24.6,97.2,94.5,89.3,79.8,71.3,63.7,50.8
CUS-08151,ADV-0140,1,0.0299,22.8,97.0,94.1,88.5,78.4,69.4,61.5,48.2
CUS-08151,ADV-0055,2,0.0299,22.9,97.0,94.1,88.6,78.5,69.5,61.6,48.3
CUS-08151,ADV-0095,3,0.0294,23.2,97.1,94.2,88.8,78.8,69.9,62.1,48.9
CUS-08152,ADV-0159,1,0.0409,16.6,95.9,92.0,84.6,71.6,60.6,51.3,36.7
CUS-08152,ADV-0042,2,0.0411,16.5,95.9,91.9,84.5,71.5,60.4,51.1,36.5
CUS-08152,ADV-0074,3,0.0413,16.5,95.9,91.9,84.5,71.4,60.3,51.0,36.4
CUS-08153,ADV-0197,1,0.0457,14.8,95.4,91.1,82.9,68.8,57.1,47.3,32.6
CUS-08153,ADV-0014,2,0.047,14.4,95.3,90.8,82.5,68.0,56.1,46.3,31.5
CUS-08153,ADV-0036,3,0.0474,14.3,95.3,90.7,82.3,67.8,55.8,46.0,31.2
CUS-08154,ADV-0009,1,0.0231,29.7,97.7,95.4,91.1,83.0,75.6,68.8,57.1
CUS-08154,ADV-0011,2,0.0221,31.0,97.8,95.6,91.5,83.6,76.5,70.0,58.5
CUS-08154,ADV-0196,3,0.0227,30.2,97.7,95.5,91.2,83.2,75.9,69.3,57.7
CUS-08155,ADV-0182,1,0.041,16.6,95.9,92.0,84.6,71.5,60.5,51.2,36.6
CUS-08155,ADV-0114,2,0.0386,17.6,96.1,92.4,85.4,73.0,62.3,53.3,38.9
CUS-08155,ADV-0059,3,0.0395,17.2,96.1,92.3,85.1,72.5,61.7,52.5,38.0
CUS-08156,ADV-0062,1,0.0526,12.8,94.7,89.7,80.6,64.9,52.3,42.1,27.3
CUS-08156,ADV-0072,2,0.0537,12.5,94.6,89.5,80.2,64.3,51.5,41.3,26.6
CUS-08156,ADV-0114,3,0.0499,13.5,95.0,90.3,81.5,66.4,54.1,44.1,29.3
CUS-08157,ADV-0039,1,0.0469,14.4,95.3,90.8,82.5,68.1,56.2,46.4,31.6
CUS-08157,ADV-0181,2,0.0458,14.8,95.4,91.0,82.9,68.7,57.0,47.2,32.4
CUS-08157,ADV-0057,3,0.0473,14.3,95.3,90.8,82.4,67.9,55.9,46.0,31.2
CUS-08158,ADV-0091,1,0.0128,53.7,98.7,97.4,95.0,90.2,85.6,81.3,73.3
CUS-08158,ADV-0201,2,0.013,53.0,98.7,97.4,94.9,90.1,85.5,81.1,73.1
CUS-08158,ADV-0002,3,0.0131,52.7,98.7,97.4,94.9,90.0,85.4,81.0,72.9
CUS-08159,ADV-0009,1,0.027,25.3,97.3,94.7,89.6,80.3,72.0,64.5,51.8
CUS-08159,ADV-0011,2,0.0259,26.4,97.4,94.9,90.0,81.1,73.0,65.7,53.3
CUS-08159,ADV-0008,3,0.0252,27.2,97.5,95.0,90.3,81.5,73.6,66.5,54.2
CUS-08160,ADV-0060,1,0.047,14.4,95.3,90.8,82.5,68.0,56.1,46.3,31.5
CUS-08160,ADV-0222,2,0.0476,14.2,95.2,90.7,82.3,67.7,55.7,45.8,31.0
CUS-08160,ADV-0162,3,0.0453,15.0,95.5,91.1,83.1,69.0,57.3,47.6,32.9
CUS-08161,ADV-0091,1,0.0403,16.8,96.0,92.1,84.8,71.9,61.0,51.8,37.2
CUS-08161,ADV-0203,2,0.0409,16.6,95.9,92.0,84.6,71.6,60.6,51.3,36.7
CUS-08161,ADV-0239,3,0.0415,16.4,95.9,91.9,84.4,71.3,60.1,50.8,36.2
CUS-08162,ADV-0072,1,0.0513,13.2,94.9,90.0,81.0,65.6,53.1,43.0,28.2
CUS-08162,ADV-0223,2,0.0487,13.9,95.1,90.5,81.9,67.1,54.9,45.0,30.2
CUS-08162,ADV-0233,3,0.05,13.5,95.0,90.3,81.5,66.3,54.0,44.0,29.2
CUS-08163,ADV-0038,1,0.0335,20.3,96.7,93.4,87.3,76.1,66.4,58.0,44.1
CUS-08163,ADV-0240,2,0.0341,20.0,96.6,93.3,87.0,75.7,65.9,57.4,43.5
CUS-08163,ADV-0199,3,0.0343,19.9,96.6,93.3,87.0,75.7,65.8,57.2,43.3
CUS-08164,ADV-0060,1,0.0102,67.6,99.0,98.0,96.0,92.1,88.4,84.9,78.2
CUS-08164,ADV-0162,2,0.0098,70.2,99.0,98.0,96.1,92.4,88.8,85.4,78.9
CUS-08164,ADV-0239,3,0.0104,66.3,99.0,97.9,95.9,92.0,88.2,84.6,77.8
CUS-08165,ADV-0053,1,0.0624,10.8,93.8,87.9,77.3,59.7,46.2,35.7,21.3
CUS-08165,ADV-0141,2,0.063,10.6,93.7,87.8,77.1,59.4,45.8,35.3,21.0
CUS-08165,ADV-0154,3,0.0628,10.7,93.7,87.8,77.2,59.5,45.9,35.4,21.1
CUS-08166,ADV-0183,1,0.0325,21.0,96.7,93.6,87.6,76.8,67.3,58.9,45.2
CUS-08166,ADV-0105,2,0.0306,22.3,96.9,94.0,88.3,78.0,68.9,60.8,47.5
CUS-08166,ADV-0173,3,0.0322,21.2,96.8,93.7,87.7,76.9,67.5,59.2,45.6
CUS-08167,ADV-0240,1,0.029,23.6,97.1,94.3,88.9,79.0,70.3,62.5,49.4
CUS-08167,ADV-0067,2,0.0294,23.2,97.1,94.2,88.7,78.8,69.9,62.0,48.9
CUS-08167,ADV-0026,3,0.0288,23.7,97.1,94.3,89.0,79.2,70.4,62.7,49.6
CUS-08168,ADV-0019,1,0.0251,27.2,97.5,95.0,90.3,81.6,73.7,66.5,54.3
CUS-08168,ADV-0096,2,0.0247,27.7,97.5,95.1,90.5,81.9,74.1,67.0,54.9
CUS-08168,ADV-0047,3,0.0234,29.3,97.7,95.4,91.0,82.8,75.3,68.5,56.7
CUS-08169,ADV-0222,1,0.0139,49.4,98.6,97.2,94.5,89.4,84.5,79.9,71.4
CUS-08169,ADV-0100,2,0.0135,51.0,98.6,97.3,94.7,89.7,84.9,80.4,72.2
CUS-08169,ADV-0229,3,0.0133,51.6,98.7,97.3,94.8,89.8,85.1,80.7,72.4
CUS-08170,ADV-0225,1,0.0171,40.3,98.3,96.6,93.3,87.1,81.3,75.9,66.2
CUS-08170,ADV-0095,2,0.0165,41.8,98.4,96.7,93.6,87.6,81.9,76.7,67.1
CUS-08170,ADV-0209,3,0.0168,40.9,98.3,96.7,93.4,87.3,81.6,76.3,66.6
CUS-08171,ADV-0176,1,0.0481,14.0,95.2,90.6,82.1,67.4,55.3,45.4,30.6
CUS-08171,ADV-0211,2,0.0491,13.8,95.1,90.4,81.8,66.9,54.7,44.7,29.9
CUS-08171,ADV-0135,3,0.0475,14.2,95.2,90.7,82.3,67.7,55.8,45.9,31.1
CUS-08172,ADV-0062,1,0.0454,14.9,95.5,91.1,83.0,68.9,57.2,47.5,32.8
CUS-08172,ADV-0146,2,0.0467,14.5,95.3,90.9,82.6,68.2,56.4,46.6,31.8
CUS-08172,ADV-0160,3,0.0457,14.8,95.4,91.1,82.9,68.8,57.1,47.3,32.6
CUS-08173,ADV-0018,1,0.0354,19.2,96.5,93.0,86.6,75.0,64.9,56.2,42.1
CUS-08173,ADV-0061,2,0.0343,19.8,96.6,93.3,87.0,75.6,65.8,57.2,43.2
CUS-08173,ADV-0057,3,0.0354,19.2,96.5,93.0,86.6,74.9,64.9,56.2,42.1
CUS-08174,ADV-0093,1,0.0242,28.3,97.6,95.2,90.7,82.2,74.6,67.6,55.6
CUS-08174,ADV-0187,2,0.0247,27.8,97.5,95.1,90.5,81.9,74.1,67.1,54.9
CUS-08174,ADV-0219,3,0.0244,28.0,97.6,95.2,90.6,82.0,74.3,67.3,55.2
CUS-08175,ADV-0062,1,0.0527,12.8,94.7,89.7,80.5,64.9,52.2,42.1,27.3
CUS-08175,ADV-0197,2,0.0515,13.1,94.8,90.0,80.9,65.5,53.0,42.9,28.1
CUS-08175,ADV-0182,3,0.053,12.7,94.7,89.7,80.4,64.7,52.0,41.8,27.1
CUS-08176,ADV-0117,1,0.0361,18.8,96.4,92.9,86.3,74.5,64.3,55.5,41.3
CUS-08176,ADV-0115,2,0.036,18.9,96.4,92.9,86.4,74.6,64.4,55.6,41.5
CUS-08176,ADV-0130,3,0.0361,18.8,96.4,92.9,86.3,74.5,64.3,55.5,41.4
CUS-08177,ADV-0197,1,0.0544,12.4,94.6,89.4,79.9,63.9,51.1,40.8,26.1
CUS-08177,ADV-0160,2,0.056,12.0,94.4,89.1,79.4,63.1,50.1,39.8,25.1
CUS-08177,ADV-0169,3,0.0565,11.9,94.4,89.0,79.3,62.8,49.8,39.5,24.8
CUS-08178,ADV-0116,1,0.0205,33.4,97.9,95.9,92.0,84.7,78.0,71.8,60.8
CUS-08178,ADV-0088,2,0.0208,32.9,97.9,95.9,91.9,84.5,77.7,71.4,60.3
CUS-08178,ADV-0103,3,0.0201,34.2,98.0,96.0,92.2,85.0,78.4,72.3,61.5
CUS-08179,ADV-0056,1,0.0235,29.2,97.7,95.4,90.9,82.7,75.2,68.4,56.5
CUS-08179,ADV-0002,2,0.0248,27.6,97.5,95.1,90.4,81.8,74.0,66.9,54.7
CUS-08179,ADV-0023,3,0.0246,27.9,97.5,95.1,90.5,82.0,74.2,67.2,55.0
CUS-08180,ADV-0171,1,0.035,19.4,96.5,93.1,86.7,75.2,65.2,56.5,42.5
CUS-08180,ADV-0125,2,0.035,19.4,96.5,93.1,86.7,75.2,65.2,56.5,42.5
CUS-08180,ADV-0179,3,0.0352,19.4,96.5,93.1,86.7,75.1,65.1,56.4,42.3
CUS-08181,ADV-0048,1,0.0416,16.3,95.8,91.9,84.4,71.2,60.1,50.7,36.1
CUS-08181,ADV-0100,2,0.0416,16.3,95.8,91.9,84.4,71.2,60.1,50.7,36.1
CUS-08181,ADV-0229,3,0.0411,16.5,95.9,92.0,84.6,71.5,60.5,51.1,36.6
CUS-08182,ADV-0176,1,0.0463,14.6,95.4,91.0,82.7,68.4,56.6,46.8,32.1
CUS-08182,ADV-0030,2,0.0453,14.9,95.5,91.1,83.1,69.0,57.3,47.6,32.8
CUS-08182,ADV-0114,3,0.0449,15.1,95.5,91.2,83.2,69.3,57.6,48.0,33.2
CUS-08183,ADV-0162,1,0.0335,20.3,96.6,93.4,87.2,76.1,66.4,57.9,44.1
CUS-08183,ADV-0023,2,0.0347,19.6,96.5,93.2,86.8,75.4,65.4,56.8,42.8
CUS-08183,ADV-0071,3,0.0355,19.2,96.4,93.0,86.5,74.9,64.8,56.0,42.0
CUS-08184,ADV-0171,1,0.0239,28.6,97.6,95.3,90.8,82.4,74.8,67.9,55.9
CUS-08184,ADV-0196,2,0.0245,27.9,97.5,95.2,90.5,82.0,74.2,67.2,55.1
CUS-08184,ADV-0247,3,0.0249,27.5,97.5,95.1,90.4,81.8,73.9,66.9,54.7
CUS-08185,ADV-0225,1,0.0278,24.5,97.2,94.5,89.3,79.8,71.3,63.6,50.8
CUS-08185,ADV-0095,2,0.0269,25.4,97.3,94.7,89.7,80.4,72.1,64.7,52.0
CUS-08185,ADV-0240,3,0.0271,25.2,97.3,94.6,89.6,80.2,71.9,64.4,51.7
CUS-08186,ADV-0197,1,0.038,17.9,96.2,92.5,85.7,73.4,62.8,53.8,39.5
CUS-08186,ADV-0039,2,0.0385,17.6,96.1,92.4,85.5,73.0,62.4,53.3,39.0
CUS-08186,ADV-0017,3,0.0383,17.7,96.2,92.5,85.5,73.1,62.6,53.5,39.1
CUS-08187,ADV-0092,1,0.0594,11.3,94.1,88.5,78.3,61.2,47.9,37.5,23.0
CUS-08187,ADV-0044,2,0.0601,11.2,94.0,88.3,78.0,60.9,47.5,37.1,22.6
CUS-08187,ADV-0073,3,0.0597,11.3,94.0,88.4,78.2,61.1,47.8,37.4,22.8
CUS-08188,ADV-0092,1,0.0348,19.6,96.5,93.2,86.8,75.3,65.4,56.7,42.7
CUS-08188,ADV-0053,2,0.0338,20.2,96.6,93.4,87.2,76.0,66.2,57.7,43.8
CUS-08188,ADV-0168,3,0.0347,19.7,96.5,93.2,86.8,75.4,65.5,56.9,42.9
CUS-08189,ADV-0092,1,0.0822,8.1,91.8,84.2,70.9,50.3,35.7,25.3,12.7
CUS-08189,ADV-0204,2,0.0825,8.0,91.7,84.2,70.9,50.2,35.6,25.2,12.7
CUS-08189,ADV-0154,3,0.0804,8.3,92.0,84.6,71.5,51.2,36.6,26.2,13.4
CUS-08190,ADV-0204,1,0.0804,8.3,92.0,84.6,71.5,51.2,36.6,26.2,13.4
CUS-08190,ADV-0103,2,0.0782,8.5,92.2,85.0,72.2,52.1,37.6,27.2,14.1
CUS-08190,ADV-0122,3,0.0767,8.7,92.3,85.2,72.7,52.8,38.4,27.9,14.7
CUS-08191,ADV-0060,1,0.0302,22.6,97.0,94.1,88.5,78.2,69.2,61.2,47.9
CUS-08191,ADV-0091,2,0.0299,22.8,97.0,94.1,88.6,78.4,69.5,61.5,48.3
CUS-08191,ADV-0056,3,0.0288,23.7,97.1,94.3,89.0,79.2,70.4,62.7,49.6
CUS-08192,ADV-0070,1,0.0405,16.8,96.0,92.1,84.8,71.8,60.9,51.6,37.1
CUS-08192,ADV-0206,2,0.0393,17.3,96.1,92.3,85.2,72.5,61.8,52.6,38.2
CUS-08192,ADV-0224,3,0.0401,16.9,96.0,92.1,84.9,72.1,61.2,52.0,37.5
CUS-08193,ADV-0131,1,0.0311,22.0,96.9,93.9,88.1,77.7,68.5,60.4,46.9
CUS-08193,ADV-0093,2,0.0313,21.8,96.9,93.8,88.1,77.6,68.3,60.1,46.6
CUS-08193,ADV-0083,3,0.0308,22.2,96.9,93.9,88.2,77.9,68.7,60.6,47.2
CUS-08194,ADV-0053,1,0.0444,15.2,95.6,91.3,83.4,69.5,58.0,48.3,33.6
CUS-08194,ADV-0165,2,0.0463,14.6,95.4,90.9,82.7,68.4,56.6,46.8,32.0
CUS-08194,ADV-0191,3,0.0458,14.8,95.4,91.0,82.9,68.7,57.0,47.2,32.4
CUS-08195,ADV-0091,1,0.0361,18.9,96.4,92.9,86.3,74.5,64.3,55.5,41.4
CUS-08195,ADV-0002,2,0.0367,18.5,96.3,92.8,86.1,74.1,63.8,55.0,40.8
CUS-08195,ADV-0226,3,0.0358,19.0,96.4,93.0,86.4,74.7,64.6,55.8,41.7
CUS-08196,ADV-0134,1,0.0353,19.3,96.5,93.1,86.6,75.0,65.0,56.3,42.2
CUS-08196,ADV-0162,2,0.0335,20.4,96.7,93.4,87.3,76.2,66.5,58.0,44.2
CUS-08196,ADV-0071,3,0.0355,19.2,96.5,93.0,86.5,74.9,64.8,56.1,42.0
CUS-08197,ADV-0196,1,0.0251,27.3,97.5,95.0,90.3,81.6,73.7,66.6,54.3
CUS-08197,ADV-0219,2,0.0252,27.2,97.5,95.0,90.3,81.5,73.6,66.5,54.2
CUS-08197,ADV-0082,3,0.0244,28.1,97.6,95.2,90.6,82.1,74.3,67.3,55.3
CUS-08198,ADV-0146,1,0.0373,18.2,96.3,92.7,85.9,73.8,63.4,54.4,40.1
CUS-08198,ADV-0065,2,0.035,19.5,96.5,93.1,86.7,75.2,65.2,56.6,42.5
CUS-08198,ADV-0127,3,0.0354,19.2,96.5,93.0,86.6,74.9,64.9,56.2,42.1
CUS-08199,ADV-0180,1,0.0556,12.1,94.4,89.2,79.5,63.3,50.3,40.0,25.3
CUS-08199,ADV-0022,2,0.0551,12.2,94.5,89.3,79.7,63.5,50.6,40.4,25.6
CUS-08199,ADV-0141,3,0.0554,12.2,94.5,89.2,79.6,63.4,50.5,40.2,25.5
CUS-08200,ADV-0205,1,0.0906,7.3,90.9,82.7,68.4,46.8,32.0,21.9,10.2
CUS-08200,ADV-0114,2,0.0904,7.3,91.0,82.7,68.4,46.8,32.1,21.9,10.3
CUS-08200,ADV-0115,3,0.0957,6.9,90.4,81.8,66.9,44.7,29.9,20.0,8.9
CUS-08201,ADV-0088,1,0.0373,18.2,96.3,92.7,85.9,73.8,63.4,54.4,40.2
CUS-08201,ADV-0022,2,0.0359,19.0,96.4,93.0,86.4,74.7,64.5,55.7,41.6
CUS-08201,ADV-0168,3,0.0366,18.6,96.3,92.8,86.1,74.2,63.9,55.0,40.8
CUS-08202,ADV-0028,1,0.0802,8.3,92.0,84.6,71.6,51.2,36.7,26.2,13.4
CUS-08202,ADV-0088,2,0.0825,8.1,91.8,84.2,70.9,50.2,35.6,25.2,12.7
CUS-08202,ADV-0180,3,0.0801,8.3,92.0,84.6,71.6,51.3,36.7,26.3,13.5
CUS-08203,ADV-0087,1,0.0358,19.0,96.4,93.0,86.4,74.7,64.5,55.8,41.7
CUS-08203,ADV-0030,2,0.0338,20.2,96.6,93.4,87.2,76.0,66.2,57.7,43.8
CUS-08203,ADV-0086,3,0.0355,19.2,96.5,93.0,86.6,74.9,64.8,56.1,42.1
CUS-08204,ADV-0055,1,0.0146,47.1,98.5,97.1,94.3,88.9,83.8,79.0,70.2
CUS-08204,ADV-0096,2,0.0148,46.6,98.5,97.1,94.2,88.8,83.7,78.8,70.0
CUS-08204,ADV-0161,3,0.0138,49.7,98.6,97.3,94.6,89.4,84.6,80.0,71.6
CUS-08205,ADV-0131,1,0.0196,35.0,98.0,96.1,92.4,85.4,78.9,72.9,62.2
CUS-08205,ADV-0159,2,0.0196,35.1,98.0,96.1,92.4,85.4,78.9,72.9,62.2
CUS-08205,ADV-0082,3,0.0193,35.5,98.1,96.2,92.5,85.5,79.1,73.2,62.6
CUS-08206,ADV-0028,1,0.0401,16.9,96.0,92.1,84.9,72.1,61.2,51.9,37.4
CUS-08206,ADV-0044,2,0.0411,16.5,95.9,91.9,84.5,71.5,60.4,51.1,36.5
CUS-08206,ADV-0165,3,0.0412,16.5,95.9,91.9,84.5,71.4,60.4,51.0,36.5
CUS-08207,ADV-0069,1,0.0134,51.5,98.7,97.3,94.8,89.8,85.1,80.6,72.4
CUS-08207,ADV-0093,2,0.0134,51.4,98.7,97.3,94.7,89.8,85.1,80.6,72.3
CUS-08207,ADV-0196,3,0.0135,51.0,98.6,97.3,94.7,89.7,84.9,80.5,72.2
CUS-08208,ADV-0062,1,0.0576,11.7,94.2,88.8,78.9,62.2,49.1,38.7,24.1
CUS-08208,ADV-0006,2,0.0584,11.5,94.2,88.7,78.6,61.8,48.6,38.2,23.6
CUS-08208,ADV-0117,3,0.058,11.6,94.2,88.7,78.7,62.0,48.8,38.4,23.8
CUS-08209,ADV-0022,1,0.0377,18.0,96.2,92.6,85.7,73.5,63.0,54.1,39.7
CUS-08209,ADV-0180,2,0.0381,17.9,96.2,92.5,85.6,73.3,62.8,53.7,39.4
CUS-08209,ADV-0103,3,0.0378,18.0,96.2,92.6,85.7,73.5,63.0,54.0,39.7
CUS-08210,ADV-0019,1,0.0216,31.8,97.8,95.7,91.6,84.0,77.0,70.5,59.2
CUS-08210,ADV-0140,2,0.0211,32.6,97.9,95.8,91.8,84.3,77.5,71.1,60.0
CUS-08210,ADV-0244,3,0.0198,34.7,98.0,96.1,92.3,85.2,78.7,72.7,61.9
CUS-08211,ADV-0006,1,0.0619,10.8,93.8,88.0,77.4,60.0,46.4,36.0,21.6
CUS-08211,ADV-0233,2,0.0607,11.1,93.9,88.2,77.8,60.6,47.2,36.7,22.2
CUS-08211,ADV-0135,3,0.0589,11.4,94.1,88.6,78.4,61.5,48.3,37.9,23.3
CUS-08212,ADV-0222,1,0.0581,11.6,94.2,88.7,78.7,61.9,48.7,38.4,23.7
CUS-08212,ADV-0100,2,0.0564,12.0,94.4,89.0,79.3,62.9,49.9,39.5,24.9
CUS-08212,ADV-0203,3,0.0577,11.7,94.2,88.8,78.8,62.2,49.0,38.6,24.0
CUS-08213,ADV-0222,1,0.0421,16.1,95.8,91.8,84.2,70.9,59.7,50.2,35.6
CUS-08213,ADV-0170,2,0.0406,16.7,95.9,92.0,84.7,71.8,60.8,51.5,37.0
CUS-08213,ADV-0002,3,0.042,16.2,95.8,91.8,84.2,71.0,59.8,50.4,35.7
CUS-08214,ADV-0072,1,0.0707,9.4,92.9,86.4,74.6,55.6,41.5,30.9,17.2
CUS-08214,ADV-0202,2,0.0687,9.7,93.1,86.7,75.2,56.6,42.6,32.0,18.1
CUS-08214,ADV-0228,3,0.0677,9.9,93.2,86.9,75.5,57.1,43.1,32.6,18.6
CUS-08215,ADV-0116,1,0.0212,32.3,97.9,95.8,91.8,84.2,77.3,71.0,59.8
CUS-08215,ADV-0180,2,0.0209,32.8,97.9,95.9,91.9,84.4,77.6,71.3,60.2
CUS-08215,ADV-0073,3,0.0213,32.2,97.9,95.8,91.7,84.2,77.2,70.8,59.6
CUS-08216,ADV-0117,1,0.0726,9.2,92.7,86.0,74.0,54.7,40.5,29.9,16.4
CUS-08216,ADV-0202,2,0.0715,9.3,92.9,86.2,74.3,55.3,41.1,30.5,16.9
CUS-08216,ADV-0040,3,0.0688,9.7,93.1,86.7,75.2,56.5,42.5,32.0,18.1
CUS-08217,ADV-0072,1,0.0474,14.3,95.3,90.7,82.3,67.8,55.8,46.0,31.2
CUS-08217,ADV-0127,2,0.0452,15.0,95.5,91.2,83.1,69.0,57.4,47.7,32.9
CUS-08217,ADV-0086,3,0.0466,14.5,95.3,90.9,82.6,68.2,56.4,46.6,31.8
CUS-08218,ADV-0072,1,0.0746,8.9,92.5,85.6,73.3,53.8,39.5,28.9,15.6
CUS-08218,ADV-0206,2,0.0713,9.4,92.9,86.2,74.4,55.3,41.1,30.6,16.9
CUS-08218,ADV-0065,3,0.0703,9.5,93.0,86.4,74.7,55.8,41.7,31.1,17.4
CUS-08219,ADV-0131,1,0.0178,38.7,98.2,96.5,93.1,86.6,80.6,75.1,65.0
CUS-08219,ADV-0011,2,0.0176,39.1,98.2,96.5,93.2,86.8,80.8,75.3,65.3
CUS-08219,ADV-0042,3,0.0179,38.5,98.2,96.5,93.0,86.6,80.6,75.0,64.9
CUS-08220,ADV-0011,1,0.0142,48.3,98.6,97.2,94.4,89.2,84.2,79.5,70.9
CUS-08220,ADV-0242,2,0.0146,47.1,98.5,97.1,94.3,88.9,83.8,79.0,70.3
CUS-08220,ADV-0217,3,0.0144,47.8,98.6,97.1,94.4,89.0,84.0,79.3,70.6
CUS-08221,ADV-0094,1,0.0272,25.1,97.3,94.6,89.5,80.2,71.8,64.3,51.6
CUS-08221,ADV-0180,2,0.0269,25.4,97.3,94.7,89.7,80.4,72.1,64.6,51.9
