journey_id,customer_id,adviser_id,region_key,started_date,current_stage,journey_state,success_probability,scenario_band,outcome,days_to_placement,placed_date,sustainability_pct,sms_reply_pct,push_open_pct,plan_completion_3,cv_progress_pct,vacancies_saved,sessions_attended_3,open_barriers
JNY-07531,CUS-07531,ADV-0022,north-london,2026-01-15,interview,Progressing,74.9,ontrack,Placed - in progress,38,2026-02-22,88,90.3,93.0,3,95.9,12,3,0
JNY-07532,CUS-07532,ADV-0026,wales,2026-03-12,skills,Failure,18.3,atrisk,Placed - dropped,187,2026-09-15,31,24.4,29.7,0,15.1,3,1,3
JNY-07533,CUS-07533,ADV-0046,north-london,2026-04-12,insupport,Success,97.3,ontrack,Sustained 6mo+,39,2026-05-21,90,92.4,82.2,2,82.2,9,3,0
JNY-07534,CUS-07534,ADV-0053,north-london,2025-12-24,diagnostic,Stalled,37.4,atrisk,Ongoing,0,1970-01-01,44,21.9,11.3,0,41.3,0,0,4
JNY-07535,CUS-07535,ADV-0034,south-yorkshire,2026-04-03,jobmatch,Failure,20.9,ontrack,Placed - dropped,42,2026-05-15,90,91.0,93.6,3,85.2,8,3,0
JNY-07536,CUS-07536,ADV-0228,south-east-london,2026-01-06,actionplan,Paused,24.3,atrisk,Ongoing,0,1970-01-01,42,16.5,8.9,1,26.1,2,1,4
JNY-07537,CUS-07537,ADV-0097,north-london,2025-12-03,diagnostic,Failure,30.8,atrisk,Placed - dropped,173,2026-05-25,27,21.6,5.3,0,24.8,1,1,2
JNY-07538,CUS-07538,ADV-0093,south-yorkshire,2026-03-11,skills,Stalled,50.6,drifting,Ongoing,0,1970-01-01,64,48.1,60.7,2,42.2,4,1,1
JNY-07539,CUS-07539,ADV-0084,south-east-london,2026-03-29,interview,Progressing,82.6,atrisk,Placed - in progress,115,2026-07-22,46,10.1,29.9,0,38.4,1,0,4
JNY-07540,CUS-07540,ADV-0062,south-east-london,2026-05-18,actionplan,Stalled,36.9,atrisk,Ongoing,0,1970-01-01,35,15.9,20.3,0,36.9,2,0,3
JNY-07541,CUS-07541,ADV-0221,south-east-london,2026-02-12,skills,Stalled,37.9,atrisk,Ongoing,0,1970-01-01,45,19.6,7.7,1,43.6,2,0,4
JNY-07542,CUS-07542,ADV-0234,north-london,2025-10-07,interview,Progressing,74.6,drifting,Placed - in progress,81,2025-12-27,65,52.2,48.6,1,52.8,1,2,0
JNY-07543,CUS-07543,ADV-0139,north-london,2025-10-13,skills,Paused,43.9,drifting,Ongoing,0,1970-01-01,50,56.7,40.6,1,68.2,2,2,1
JNY-07544,CUS-07544,ADV-0182,south-east-london,2026-03-07,skills,Paused,34.9,atrisk,Ongoing,0,1970-01-01,35,26.7,27.0,0,32.8,3,1,3
JNY-07545,CUS-07545,ADV-0137,derbyshire-notts,2025-10-02,actionplan,Paused,21.9,atrisk,Ongoing,0,1970-01-01,44,15.8,5.6,0,29.8,0,1,3
JNY-07546,CUS-07546,ADV-0164,south-east-london,2026-03-05,insupport,Success,95.5,ontrack,Sustained 6mo+,54,2026-04-28,86,95.6,84.5,3,97.9,12,3,0
JNY-07547,CUS-07547,ADV-0185,south-east-london,2026-05-11,offer,Progressing,86.3,atrisk,Placed - in progress,138,2026-09-26,46,16.6,26.3,0,34.4,0,0,3
JNY-07548,CUS-07548,ADV-0165,north-london,2026-03-29,jobmatch,Progressing,80.0,atrisk,Placed - in progress,108,2026-07-15,36,11.3,24.7,0,45.0,1,1,4
JNY-07549,CUS-07549,ADV-0203,derbyshire-notts,2025-09-28,skills,Failure,31.2,atrisk,Placed - dropped,213,2026-04-29,24,14.5,15.2,0,11.5,1,1,3
JNY-07550,CUS-07550,ADV-0009,south-yorkshire,2026-03-25,routerCheck,Regressing,15.2,atrisk,Ongoing,0,1970-01-01,46,24.1,33.7,1,43.0,1,0,3
JNY-07551,CUS-07551,ADV-0127,south-east-london,2026-04-30,offer,Progressing,80.2,drifting,Placed - in progress,70,2026-07-09,67,60.5,52.0,1,65.1,4,2,0
JNY-07552,CUS-07552,ADV-0235,wales,2026-02-20,skills,Stalled,13.1,atrisk,Ongoing,0,1970-01-01,45,35.2,25.6,0,12.2,0,1,4
JNY-07553,CUS-07553,ADV-0127,south-east-london,2025-12-14,offer,Progressing,79.3,atrisk,Placed - in progress,147,2026-05-10,37,15.8,18.7,1,26.2,2,0,3
JNY-07554,CUS-07554,ADV-0147,south-east-london,2025-12-19,interview,Progressing,83.6,atrisk,Placed - in progress,122,2026-04-20,41,39.4,5.8,0,37.2,3,1,3
JNY-07555,CUS-07555,ADV-0110,derbyshire-notts,2026-05-15,actionplan,Failure,26.8,atrisk,Placed - dropped,116,2026-09-08,57,34.1,23.4,0,28.1,1,1,3
JNY-07556,CUS-07556,ADV-0040,south-east-london,2025-09-27,diagnostic,Stalled,41.7,drifting,Ongoing,0,1970-01-01,70,61.3,55.4,1,69.7,5,1,1
JNY-07557,CUS-07557,ADV-0214,derbyshire-notts,2026-02-24,skills,Failure,33.1,drifting,Placed - dropped,85,2026-05-20,61,60.3,55.5,1,56.0,5,2,0
JNY-07558,CUS-07558,ADV-0182,south-east-london,2025-12-15,interview,Progressing,71.0,atrisk,Placed - in progress,87,2026-03-12,44,14.8,8.4,0,27.5,3,1,4
JNY-07559,CUS-07559,ADV-0021,north-london,2026-05-01,insupport,Success,98.8,drifting,Sustained 6mo+,72,2026-07-12,66,58.6,49.8,1,64.9,1,2,0
JNY-07560,CUS-07560,ADV-0039,south-east-london,2026-05-13,actionplan,Failure,19.0,drifting,Placed - dropped,103,2026-08-24,57,52.9,51.5,1,40.3,2,1,0
JNY-07561,CUS-07561,ADV-0144,south-east-london,2025-10-27,jobmatch,Progressing,81.5,drifting,Placed - in progress,94,2026-01-29,72,55.1,53.6,2,59.8,2,2,0
JNY-07562,CUS-07562,ADV-0111,wales,2026-04-20,actionplan,Stalled,37.7,atrisk,Ongoing,0,1970-01-01,33,35.3,21.7,1,44.0,3,0,3
JNY-07563,CUS-07563,ADV-0100,derbyshire-notts,2026-04-10,skills,Stalled,32.4,atrisk,Ongoing,0,1970-01-01,42,34.3,20.1,0,42.4,2,1,4
JNY-07564,CUS-07564,ADV-0226,derbyshire-notts,2025-11-06,jobmatch,Progressing,90.5,drifting,Placed - in progress,88,2026-02-02,54,61.9,57.2,1,72.1,2,1,0
JNY-07565,CUS-07565,ADV-0140,wales,2026-01-28,nudgeFirstDay,Progressing,82.7,drifting,Placed - in progress,99,2026-05-07,69,59.5,42.3,1,69.9,1,2,0
JNY-07566,CUS-07566,ADV-0207,south-east-london,2025-09-11,diagnostic,Stalled,17.9,atrisk,Ongoing,0,1970-01-01,47,35.5,23.2,0,39.2,1,1,4
JNY-07567,CUS-07567,ADV-0038,wales,2026-01-04,skills,Paused,23.4,atrisk,Ongoing,0,1970-01-01,24,39.3,10.9,1,13.1,1,1,3
JNY-07568,CUS-07568,ADV-0236,south-east-london,2025-09-25,jobmatch,Progressing,87.1,atrisk,Placed - in progress,136,2026-02-08,35,32.8,20.1,0,32.1,1,1,2
JNY-07569,CUS-07569,ADV-0063,wales,2026-03-08,actionplan,Failure,17.1,atrisk,Placed - dropped,84,2026-05-31,49,26.0,5.1,0,29.4,0,0,2
JNY-07570,CUS-07570,ADV-0041,south-east-london,2025-10-19,nudgeFirstDay,Progressing,73.9,drifting,Placed - in progress,90,2026-01-17,72,48.5,52.4,2,49.7,2,2,0
JNY-07571,CUS-07571,ADV-0064,wales,2025-12-30,nudgeFirstDay,Progressing,89.0,ontrack,Placed - in progress,38,2026-02-06,89,92.5,75.6,3,95.6,10,3,0
JNY-07572,CUS-07572,ADV-0178,south-yorkshire,2025-12-12,actionplan,Failure,10.6,atrisk,Withdrawn,155,2026-05-16,49,11.3,16.7,1,23.8,0,0,4
JNY-07573,CUS-07573,ADV-0206,south-east-london,2025-12-15,referral,Failure,21.4,atrisk,Placed - dropped,135,2026-04-29,42,31.3,11.5,1,26.9,2,0,4
JNY-07574,CUS-07574,ADV-0109,wales,2026-04-30,insupport,Success,95.3,drifting,Sustained 6mo+,67,2026-07-06,58,54.0,54.9,1,46.1,1,2,2
JNY-07575,CUS-07575,ADV-0059,south-east-london,2025-12-02,jobmatch,Failure,6.5,atrisk,Withdrawn,99,2026-03-11,32,28.4,9.7,0,20.5,3,1,4
JNY-07576,CUS-07576,ADV-0027,south-yorkshire,2025-09-16,diagnostic,Failure,23.7,atrisk,Placed - dropped,137,2026-01-31,44,32.8,34.3,0,34.2,2,1,4
JNY-07577,CUS-07577,ADV-0132,derbyshire-notts,2026-02-02,routerCheck,Regressing,33.9,atrisk,Ongoing,0,1970-01-01,38,26.5,26.0,0,28.9,3,0,2
JNY-07578,CUS-07578,ADV-0188,south-east-london,2025-12-07,interview,Progressing,78.9,drifting,Placed - in progress,91,2026-03-08,55,68.8,52.1,1,66.7,1,1,0
JNY-07579,CUS-07579,ADV-0103,north-london,2026-01-09,insupport,Success,95.4,drifting,Sustained 6mo+,75,2026-03-25,53,57.3,59.2,1,67.4,3,1,1
JNY-07580,CUS-07580,ADV-0205,south-east-london,2026-03-15,insupport,Success,97.7,ontrack,Sustained 6mo+,34,2026-04-18,84,88.8,77.8,3,90.7,10,3,0
JNY-07581,CUS-07581,ADV-0158,derbyshire-notts,2026-02-16,referral,Failure,28.1,atrisk,Placed - dropped,181,2026-08-16,38,26.6,32.9,0,23.2,1,1,3
JNY-07582,CUS-07582,ADV-0047,wales,2025-09-22,actionplan,Failure,21.9,drifting,Placed - dropped,98,2025-12-29,67,45.0,41.7,1,48.8,5,2,0
JNY-07583,CUS-07583,ADV-0080,south-yorkshire,2025-09-29,insupport,Success,97.1,ontrack,Sustained 6mo+,38,2025-11-06,83,95.5,88.5,2,86.9,9,2,0
JNY-07584,CUS-07584,ADV-0046,north-london,2026-05-15,jobmatch,Progressing,77.2,atrisk,Placed - in progress,175,2026-11-06,27,38.9,6.8,1,35.1,2,0,4
JNY-07585,CUS-07585,ADV-0025,derbyshire-notts,2025-11-12,jobmatch,Regressing,26.6,atrisk,Ongoing,0,1970-01-01,38,25.3,33.5,0,39.1,2,1,3
JNY-07586,CUS-07586,ADV-0207,south-east-london,2025-10-11,jobmatch,Failure,12.2,atrisk,Withdrawn,120,2026-02-08,25,17.8,6.5,0,44.4,0,1,4
JNY-07587,CUS-07587,ADV-0214,derbyshire-notts,2025-11-28,skills,Regressing,22.9,atrisk,Ongoing,0,1970-01-01,24,39.9,17.0,0,18.4,1,0,3
JNY-07588,CUS-07588,ADV-0185,south-east-london,2025-10-16,jobmatch,Regressing,36.7,atrisk,Ongoing,0,1970-01-01,36,30.3,32.8,0,26.3,1,1,3
JNY-07589,CUS-07589,ADV-0067,wales,2026-01-31,actionplan,Failure,20.4,atrisk,Placed - dropped,195,2026-08-14,40,20.6,31.7,0,41.0,2,1,2
JNY-07590,CUS-07590,ADV-0245,south-yorkshire,2026-05-15,referral,Failure,16.8,atrisk,Withdrawn,157,2026-10-19,40,14.0,6.3,1,42.5,0,1,3
JNY-07591,CUS-07591,ADV-0037,derbyshire-notts,2026-05-08,jobmatch,Progressing,83.0,drifting,Placed - in progress,84,2026-07-31,58,47.9,46.8,2,54.0,5,2,1
JNY-07592,CUS-07592,ADV-0023,derbyshire-notts,2026-04-09,actionplan,Failure,21.5,drifting,Placed - dropped,110,2026-07-28,69,56.8,53.5,1,73.3,3,1,0
JNY-07593,CUS-07593,ADV-0016,north-london,2025-12-19,diagnostic,Stalled,52.0,drifting,Ongoing,0,1970-01-01,51,52.2,53.8,1,43.0,2,1,0
JNY-07594,CUS-07594,ADV-0163,north-london,2025-09-20,skills,Failure,15.1,atrisk,Withdrawn,145,2026-02-12,42,34.9,23.9,1,20.0,1,1,3
JNY-07595,CUS-07595,ADV-0039,south-east-london,2025-12-13,jobmatch,Failure,28.7,atrisk,Placed - dropped,226,2026-07-27,42,12.4,33.5,1,12.7,3,1,3
JNY-07596,CUS-07596,ADV-0076,south-yorkshire,2026-04-10,nudgeFirstDay,Progressing,91.1,drifting,Placed - in progress,113,2026-08-01,73,69.3,43.0,2,55.2,1,1,1
JNY-07597,CUS-07597,ADV-0052,wales,2025-12-12,jobmatch,Progressing,82.6,atrisk,Placed - in progress,172,2026-06-02,37,36.0,17.4,0,20.8,0,1,4
JNY-07598,CUS-07598,ADV-0122,north-london,2026-04-28,actionplan,Paused,21.4,atrisk,Ongoing,0,1970-01-01,34,12.7,20.5,0,44.4,1,1,3
JNY-07599,CUS-07599,ADV-0087,south-east-london,2025-11-16,insupport,Success,98.5,drifting,Sustained 6mo+,72,2026-01-27,47,65.4,40.3,1,42.9,5,1,1
JNY-07600,CUS-07600,ADV-0124,north-london,2026-02-24,skills,Paused,44.8,drifting,Ongoing,0,1970-01-01,47,68.9,53.3,1,54.5,4,1,0
JNY-07601,CUS-07601,ADV-0117,south-east-london,2026-01-04,offer,Progressing,71.5,ontrack,Placed - in progress,59,2026-03-04,85,92.2,79.4,3,96.0,6,3,0
JNY-07602,CUS-07602,ADV-0210,south-east-london,2025-10-04,offer,Progressing,86.9,ontrack,Placed - in progress,59,2025-12-02,90,80.5,78.8,2,88.3,6,2,0
JNY-07603,CUS-07603,ADV-0194,south-east-london,2026-03-30,diagnostic,Failure,23.9,atrisk,Placed - dropped,145,2026-08-22,22,37.9,28.6,1,32.0,2,1,4
JNY-07604,CUS-07604,ADV-0051,south-yorkshire,2025-11-12,skills,Paused,19.4,atrisk,Ongoing,0,1970-01-01,30,18.2,20.3,1,40.4,1,1,3
JNY-07605,CUS-07605,ADV-0134,derbyshire-notts,2025-11-22,skills,Failure,27.2,ontrack,Placed - dropped,42,2026-01-03,77,83.5,90.8,2,98.4,12,3,0
JNY-07606,CUS-07606,ADV-0095,wales,2025-09-05,interview,Progressing,72.0,atrisk,Placed - in progress,194,2026-03-18,28,30.5,22.0,0,41.5,3,0,3
JNY-07607,CUS-07607,ADV-0230,derbyshire-notts,2026-01-12,jobmatch,Progressing,81.7,atrisk,Placed - in progress,115,2026-05-07,54,12.3,23.4,0,36.6,3,0,3
JNY-07608,CUS-07608,ADV-0158,derbyshire-notts,2025-10-24,skills,Failure,11.8,atrisk,Withdrawn,178,2026-04-20,17,31.1,16.1,1,16.8,3,1,2
JNY-07609,CUS-07609,ADV-0064,wales,2026-04-14,interview,Progressing,82.2,ontrack,Placed - in progress,60,2026-06-13,85,97.5,79.4,3,83.7,8,3,0
JNY-07610,CUS-07610,ADV-0165,north-london,2025-09-29,skills,Paused,27.8,atrisk,Ongoing,0,1970-01-01,40,21.3,10.1,0,32.6,2,1,2
JNY-07611,CUS-07611,ADV-0115,south-east-london,2025-10-23,referral,Failure,13.6,atrisk,Withdrawn,108,2026-02-08,43,36.6,33.5,0,31.8,2,1,4
JNY-07612,CUS-07612,ADV-0067,wales,2026-03-17,actionplan,Failure,16.4,atrisk,Placed - dropped,118,2026-07-13,30,25.6,25.5,0,39.1,2,1,3
JNY-07613,CUS-07613,ADV-0158,derbyshire-notts,2025-10-28,nudgeFirstDay,Progressing,91.2,drifting,Placed - in progress,83,2026-01-19,72,57.6,50.5,1,64.3,4,2,0
JNY-07614,CUS-07614,ADV-0177,wales,2026-05-01,skills,Failure,15.9,drifting,Placed - dropped,86,2026-07-26,75,67.4,59.2,1,65.6,4,1,0
JNY-07615,CUS-07615,ADV-0242,south-yorkshire,2026-03-16,jobmatch,Progressing,91.4,ontrack,Placed - in progress,37,2026-04-22,77,81.0,94.1,3,90.6,11,2,0
JNY-07616,CUS-07616,ADV-0012,derbyshire-notts,2026-02-05,insupport,Success,95.1,drifting,Sustained 6mo+,113,2026-05-29,68,55.5,45.6,2,46.5,2,2,0
JNY-07617,CUS-07617,ADV-0124,north-london,2025-11-17,jobmatch,Progressing,78.6,ontrack,Placed - in progress,35,2025-12-22,74,83.3,89.9,3,91.4,8,3,0
JNY-07618,CUS-07618,ADV-0194,south-east-london,2026-02-05,skills,Paused,12.5,atrisk,Ongoing,0,1970-01-01,32,15.4,12.4,1,39.3,0,1,3
JNY-07619,CUS-07619,ADV-0136,wales,2026-03-10,diagnostic,Failure,15.8,atrisk,Withdrawn,158,2026-08-15,26,17.7,10.2,0,29.4,1,0,4
JNY-07620,CUS-07620,ADV-0038,wales,2025-12-08,jobmatch,Progressing,90.5,atrisk,Placed - in progress,195,2026-06-21,52,15.5,25.1,0,33.8,3,1,3
JNY-07621,CUS-07621,ADV-0140,wales,2026-04-02,actionplan,Failure,17.5,atrisk,Withdrawn,210,2026-10-29,42,32.8,17.6,1,23.9,0,0,4
JNY-07622,CUS-07622,ADV-0142,south-yorkshire,2026-01-13,insupport,Success,97.6,ontrack,Sustained 6mo+,62,2026-03-16,77,97.9,78.6,3,88.1,8,3,0
JNY-07623,CUS-07623,ADV-0083,south-yorkshire,2026-04-01,interview,Progressing,71.2,atrisk,Placed - in progress,171,2026-09-19,56,31.7,12.6,1,43.8,3,1,3
JNY-07624,CUS-07624,ADV-0224,south-east-london,2026-04-14,skills,Paused,20.8,atrisk,Ongoing,0,1970-01-01,27,21.0,32.3,0,13.9,0,1,4
JNY-07625,CUS-07625,ADV-0034,south-yorkshire,2026-01-16,referral,Failure,33.5,drifting,Placed - dropped,114,2026-05-10,69,64.3,53.6,1,51.0,3,1,1
JNY-07626,CUS-07626,ADV-0114,south-east-london,2026-03-02,jobmatch,Failure,21.2,drifting,Placed - dropped,94,2026-06-04,51,57.3,64.9,1,69.0,5,1,1
JNY-07627,CUS-07627,ADV-0023,derbyshire-notts,2026-05-02,actionplan,Failure,31.8,drifting,Placed - dropped,83,2026-07-24,77,64.0,41.5,1,47.6,3,2,1
JNY-07628,CUS-07628,ADV-0090,south-east-london,2026-02-19,skills,Stalled,27.4,atrisk,Ongoing,0,1970-01-01,34,35.4,29.0,0,15.2,0,1,4
JNY-07629,CUS-07629,ADV-0137,derbyshire-notts,2025-12-08,offer,Progressing,83.8,atrisk,Placed - in progress,184,2026-06-10,25,24.0,5.4,0,33.4,2,1,2
JNY-07630,CUS-07630,ADV-0241,south-yorkshire,2025-12-06,referral,Failure,26.9,drifting,Placed - dropped,97,2026-03-13,68,64.4,60.0,1,63.6,2,2,0
JNY-07631,CUS-07631,ADV-0066,south-east-london,2025-11-03,skills,Regressing,28.2,atrisk,Ongoing,0,1970-01-01,32,26.7,14.5,1,32.1,0,1,2
JNY-07632,CUS-07632,ADV-0072,south-east-london,2026-01-13,jobmatch,Failure,29.6,atrisk,Placed - dropped,123,2026-05-16,39,22.9,10.1,0,41.2,3,0,3
JNY-07633,CUS-07633,ADV-0091,derbyshire-notts,2025-11-24,offer,Progressing,88.9,drifting,Placed - in progress,104,2026-03-08,52,65.0,46.2,1,74.8,4,2,0
JNY-07634,CUS-07634,ADV-0011,south-yorkshire,2025-10-29,actionplan,Paused,13.6,atrisk,Ongoing,0,1970-01-01,36,17.0,33.4,0,23.6,3,1,2
JNY-07635,CUS-07635,ADV-0045,wales,2025-09-21,referral,Failure,20.9,atrisk,Placed - dropped,158,2026-02-26,19,30.6,27.3,1,35.4,1,1,4
JNY-07636,CUS-07636,ADV-0161,wales,2026-03-21,actionplan,Failure,9.3,atrisk,Withdrawn,184,2026-09-21,50,20.3,20.4,1,35.2,1,1,3
JNY-07637,CUS-07637,ADV-0221,south-east-london,2025-10-13,referral,Failure,16.3,atrisk,Withdrawn,168,2026-03-30,55,31.9,20.3,0,17.6,0,0,4
JNY-07638,CUS-07638,ADV-0164,south-east-london,2026-02-12,jobmatch,Failure,27.5,atrisk,Placed - dropped,181,2026-08-12,35,16.0,5.5,0,19.5,1,1,2
JNY-07639,CUS-07639,ADV-0025,derbyshire-notts,2025-09-15,jobmatch,Progressing,86.0,atrisk,Placed - in progress,185,2026-03-19,34,10.7,11.1,0,37.4,0,0,4
JNY-07640,CUS-07640,ADV-0210,south-east-london,2026-05-12,offer,Progressing,87.7,drifting,Placed - in progress,114,2026-09-03,68,60.1,43.7,2,65.2,5,2,1
JNY-07641,CUS-07641,ADV-0152,derbyshire-notts,2025-11-20,diagnostic,Failure,27.0,atrisk,Placed - dropped,153,2026-04-22,43,34.8,27.3,1,16.2,1,0,3
JNY-07642,CUS-07642,ADV-0061,south-east-london,2025-10-27,offer,Progressing,83.2,drifting,Placed - in progress,122,2026-02-26,66,59.0,49.4,2,64.2,2,2,1
JNY-07643,CUS-07643,ADV-0213,derbyshire-notts,2025-11-11,jobmatch,Failure,7.0,atrisk,Withdrawn,168,2026-04-28,36,35.4,23.6,0,29.7,2,1,4
JNY-07644,CUS-07644,ADV-0158,derbyshire-notts,2026-03-27,skills,Stalled,43.0,drifting,Ongoing,0,1970-01-01,70,63.1,61.2,1,55.3,2,1,2
JNY-07645,CUS-07645,ADV-0154,north-london,2025-09-26,actionplan,Paused,19.8,atrisk,Ongoing,0,1970-01-01,21,39.2,8.3,0,35.2,0,1,4
JNY-07646,CUS-07646,ADV-0037,derbyshire-notts,2026-04-30,actionplan,Failure,17.9,drifting,Placed - dropped,104,2026-08-12,62,60.7,56.8,1,67.4,3,1,0
JNY-07647,CUS-07647,ADV-0039,south-east-london,2025-10-11,jobmatch,Failure,31.6,atrisk,Placed - dropped,137,2026-02-25,49,28.1,31.6,0,29.9,1,1,3
JNY-07648,CUS-07648,ADV-0204,north-london,2026-03-09,skills,Stalled,25.6,atrisk,Ongoing,0,1970-01-01,26,31.1,22.7,0,25.8,0,0,3
JNY-07649,CUS-07649,ADV-0085,south-east-london,2025-12-13,actionplan,Stalled,24.1,atrisk,Ongoing,0,1970-01-01,42,26.2,33.5,1,43.8,3,1,4
JNY-07650,CUS-07650,ADV-0065,south-east-london,2026-02-10,jobmatch,Failure,24.4,ontrack,Placed - dropped,38,2026-03-20,77,81.6,87.0,2,86.1,8,3,0
JNY-07651,CUS-07651,ADV-0040,south-east-london,2026-05-17,nudgeFirstDay,Progressing,75.5,drifting,Placed - in progress,77,2026-08-02,59,57.1,54.2,1,49.0,2,2,0
JNY-07652,CUS-07652,ADV-0098,wales,2026-04-06,insupport,Success,96.8,drifting,Sustained 6mo+,110,2026-07-25,66,56.9,59.7,1,42.9,2,1,0
JNY-07653,CUS-07653,ADV-0199,wales,2025-11-26,nudgeFirstDay,Progressing,76.9,drifting,Placed - in progress,111,2026-03-17,79,66.4,48.5,1,40.9,3,2,0
JNY-07654,CUS-07654,ADV-0024,north-london,2026-04-12,actionplan,Failure,34.9,drifting,Placed - dropped,70,2026-06-21,76,57.0,58.2,1,72.5,5,2,0
JNY-07655,CUS-07655,ADV-0232,south-east-london,2025-09-22,insupport,Success,95.4,drifting,Sustained 6mo+,83,2025-12-14,68,47.5,43.5,1,69.6,2,2,0
JNY-07656,CUS-07656,ADV-0154,north-london,2026-04-28,diagnostic,Failure,32.7,atrisk,Placed - dropped,89,2026-07-26,35,36.8,12.3,1,26.2,2,1,4
JNY-07657,CUS-07657,ADV-0167,wales,2026-03-02,insupport,Success,95.5,ontrack,Sustained 6mo+,40,2026-04-11,74,91.7,81.3,3,82.3,10,3,0
JNY-07658,CUS-07658,ADV-0133,south-yorkshire,2026-02-18,actionplan,Paused,31.2,atrisk,Ongoing,0,1970-01-01,41,17.4,21.0,1,40.7,2,1,4
JNY-07659,CUS-07659,ADV-0197,south-east-london,2026-02-08,actionplan,Paused,20.0,atrisk,Ongoing,0,1970-01-01,41,34.3,6.4,0,14.0,2,1,3
JNY-07660,CUS-07660,ADV-0061,south-east-london,2026-02-09,jobmatch,Failure,34.7,drifting,Placed - dropped,80,2026-04-30,58,54.9,64.2,1,53.5,1,2,0
JNY-07661,CUS-07661,ADV-0225,wales,2025-11-20,insupport,Success,95.6,drifting,Sustained 6mo+,80,2026-02-08,64,60.1,45.5,1,63.6,5,2,0
JNY-07662,CUS-07662,ADV-0022,north-london,2026-03-20,diagnostic,Stalled,27.7,atrisk,Ongoing,0,1970-01-01,35,16.8,5.8,0,36.2,3,1,2
JNY-07663,CUS-07663,ADV-0220,south-yorkshire,2026-04-26,nudgeFirstDay,Progressing,82.1,atrisk,Placed - in progress,149,2026-09-22,46,15.1,22.0,0,20.2,3,0,3
JNY-07664,CUS-07664,ADV-0058,derbyshire-notts,2026-03-07,interview,Progressing,86.6,drifting,Placed - in progress,73,2026-05-19,61,65.9,51.4,2,50.1,3,2,0
JNY-07665,CUS-07665,ADV-0182,south-east-london,2025-09-09,nudgeFirstDay,Progressing,76.0,ontrack,Placed - in progress,52,2025-10-31,84,90.8,78.1,2,84.3,8,3,0
JNY-07666,CUS-07666,ADV-0142,south-yorkshire,2026-01-14,skills,Paused,27.0,atrisk,Ongoing,0,1970-01-01,32,29.5,16.2,0,22.6,0,0,3
JNY-07667,CUS-07667,ADV-0042,south-yorkshire,2025-10-10,skills,Paused,24.6,atrisk,Ongoing,0,1970-01-01,49,34.0,26.0,0,14.3,0,0,2
JNY-07668,CUS-07668,ADV-0195,south-east-london,2025-12-03,insupport,Success,97.6,ontrack,Sustained 6mo+,36,2026-01-08,82,88.4,88.7,3,88.9,5,3,0
JNY-07669,CUS-07669,ADV-0222,derbyshire-notts,2025-11-29,offer,Progressing,79.2,ontrack,Placed - in progress,42,2026-01-10,84,98.3,76.2,3,95.1,7,3,0
JNY-07670,CUS-07670,ADV-0201,derbyshire-notts,2026-04-01,actionplan,Stalled,29.1,atrisk,Ongoing,0,1970-01-01,44,23.8,12.8,1,33.0,1,0,3
JNY-07671,CUS-07671,ADV-0104,south-yorkshire,2025-10-02,referral,Failure,26.1,drifting,Placed - dropped,105,2026-01-15,67,55.3,40.3,1,53.4,2,2,0
JNY-07672,CUS-07672,ADV-0062,south-east-london,2025-11-26,skills,Paused,35.0,atrisk,Ongoing,0,1970-01-01,31,28.1,26.8,0,16.2,2,1,4
JNY-07673,CUS-07673,ADV-0079,wales,2025-09-03,diagnostic,Stalled,22.3,atrisk,Ongoing,0,1970-01-01,27,37.3,31.8,0,16.2,0,1,4
JNY-07674,CUS-07674,ADV-0128,derbyshire-notts,2025-09-21,insupport,Success,98.5,drifting,Sustained 6mo+,87,2025-12-17,69,66.8,60.8,2,71.6,4,2,0
JNY-07675,CUS-07675,ADV-0169,south-east-london,2026-03-21,jobmatch,Regressing,29.7,atrisk,Ongoing,0,1970-01-01,44,31.6,24.0,0,27.4,1,0,3
JNY-07676,CUS-07676,ADV-0202,south-east-london,2026-01-09,jobmatch,Progressing,78.8,drifting,Placed - in progress,71,2026-03-21,70,66.1,62.3,1,64.5,1,2,0
JNY-07677,CUS-07677,ADV-0159,south-yorkshire,2025-10-29,skills,Failure,3.7,atrisk,Sanctioned referral,185,2026-05-02,45,23.1,10.7,1,28.8,2,1,4
JNY-07678,CUS-07678,ADV-0094,north-london,2026-05-13,actionplan,Stalled,15.3,atrisk,Ongoing,0,1970-01-01,35,20.1,29.3,0,10.2,1,1,2
JNY-07679,CUS-07679,ADV-0030,south-east-london,2025-10-16,diagnostic,Failure,11.1,atrisk,Withdrawn,194,2026-04-28,30,32.1,16.4,0,13.6,3,1,4
JNY-07680,CUS-07680,ADV-0172,south-yorkshire,2025-10-11,nudgeFirstDay,Progressing,91.5,drifting,Placed - in progress,84,2026-01-03,67,59.6,58.0,1,58.5,5,2,0
JNY-07681,CUS-07681,ADV-0010,south-east-london,2025-11-04,skills,Failure,32.2,atrisk,Placed - dropped,235,2026-06-27,24,39.5,6.0,0,44.1,3,1,3
JNY-07682,CUS-07682,ADV-0210,south-east-london,2025-09-11,skills,Failure,16.4,atrisk,Withdrawn,141,2026-01-30,35,12.9,23.4,0,16.5,2,0,2
JNY-07683,CUS-07683,ADV-0221,south-east-london,2025-09-23,diagnostic,Stalled,25.4,atrisk,Ongoing,0,1970-01-01,45,33.5,6.9,0,32.3,1,1,4
