adviser_id,tier,sector,barrier,success_rate,sample_size
ADV-0215,mid,Hospitality,Transport cost,0.811,45
ADV-0215,mid,Hospitality,Childcare cost,0.903,57
ADV-0215,mid,Hospitality,Mental health,0.867,38
ADV-0215,mid,Hospitality,Physical health,0.83,26
ADV-0215,mid,Hospitality,Digital skills,0.913,25
ADV-0215,mid,Hospitality,English language,0.902,28
ADV-0215,mid,Hospitality,Housing instability,0.805,24
ADV-0215,mid,Hospitality,Criminal record,0.879,54
ADV-0215,mid,Hospitality,Confidence,0.831,32
ADV-0215,mid,Hospitality,Caring responsibilities,0.817,25
ADV-0215,mid,Construction,Transport cost,0.939,23
ADV-0215,mid,Construction,Childcare cost,0.95,54
ADV-0215,mid,Construction,Mental health,0.925,55
ADV-0215,mid,Construction,Physical health,0.88,66
ADV-0215,mid,Construction,Digital skills,0.889,69
ADV-0215,mid,Construction,English language,0.896,56
ADV-0215,mid,Construction,Housing instability,0.915,40
ADV-0215,mid,Construction,Criminal record,0.9,45
ADV-0215,mid,Construction,Confidence,0.929,53
ADV-0215,mid,Construction,Caring responsibilities,0.912,68
ADV-0215,mid,Care / health,Transport cost,0.858,25
ADV-0215,mid,Care / health,Childcare cost,0.883,32
ADV-0215,mid,Care / health,Mental health,0.796,21
ADV-0215,mid,Care / health,Physical health,0.8,51
ADV-0215,mid,Care / health,Digital skills,0.837,60
ADV-0215,mid,Care / health,English language,0.912,59
ADV-0215,mid,Care / health,Housing instability,0.83,70
ADV-0215,mid,Care / health,Criminal record,0.842,24
ADV-0215,mid,Care / health,Confidence,0.796,94
ADV-0215,mid,Care / health,Caring responsibilities,0.823,72
ADV-0215,mid,Driving,Transport cost,0.9,40
ADV-0215,mid,Driving,Childcare cost,0.823,41
ADV-0215,mid,Driving,Mental health,0.798,23
ADV-0215,mid,Driving,Physical health,0.877,87
ADV-0215,mid,Driving,Digital skills,0.879,22
ADV-0215,mid,Driving,English language,0.903,36
ADV-0215,mid,Driving,Housing instability,0.877,46
ADV-0215,mid,Driving,Criminal record,0.875,32
ADV-0215,mid,Driving,Confidence,0.824,18
ADV-0215,mid,Driving,Caring responsibilities,0.868,55
ADV-0215,mid,Cleaning / facilities,Transport cost,0.782,81
ADV-0215,mid,Cleaning / facilities,Childcare cost,0.874,31
ADV-0215,mid,Cleaning / facilities,Mental health,0.808,60
ADV-0215,mid,Cleaning / facilities,Physical health,0.792,32
ADV-0215,mid,Cleaning / facilities,Digital skills,0.804,84
ADV-0215,mid,Cleaning / facilities,English language,0.804,88
ADV-0215,mid,Cleaning / facilities,Housing instability,0.818,56
ADV-0215,mid,Cleaning / facilities,Criminal record,0.865,27
ADV-0215,mid,Cleaning / facilities,Confidence,0.805,82
ADV-0215,mid,Cleaning / facilities,Caring responsibilities,0.83,71
ADV-0215,mid,Admin / office,Transport cost,0.791,56
ADV-0215,mid,Admin / office,Childcare cost,0.853,50
ADV-0215,mid,Admin / office,Mental health,0.82,21
ADV-0215,mid,Admin / office,Physical health,0.783,28
ADV-0215,mid,Admin / office,Digital skills,0.857,39
ADV-0215,mid,Admin / office,English language,0.776,41
ADV-0215,mid,Admin / office,Housing instability,0.827,91
ADV-0215,mid,Admin / office,Criminal record,0.867,43
ADV-0215,mid,Admin / office,Confidence,0.873,13
ADV-0215,mid,Admin / office,Caring responsibilities,0.902,37
ADV-0215,mid,Manufacturing,Transport cost,0.792,25
ADV-0215,mid,Manufacturing,Childcare cost,0.854,57
ADV-0215,mid,Manufacturing,Mental health,0.816,12
ADV-0215,mid,Manufacturing,Physical health,0.779,36
ADV-0215,mid,Manufacturing,Digital skills,0.781,22
ADV-0215,mid,Manufacturing,English language,0.843,18
ADV-0215,mid,Manufacturing,Housing instability,0.856,24
ADV-0215,mid,Manufacturing,Criminal record,0.828,57
ADV-0215,mid,Manufacturing,Confidence,0.842,31
ADV-0215,mid,Manufacturing,Caring responsibilities,0.815,14
ADV-0215,mid,Security,Transport cost,0.902,63
ADV-0215,mid,Security,Childcare cost,0.828,25
ADV-0215,mid,Security,Mental health,0.815,22
ADV-0215,mid,Security,Physical health,0.865,34
ADV-0215,mid,Security,Digital skills,0.865,31
ADV-0215,mid,Security,English language,0.868,20
ADV-0215,mid,Security,Housing instability,0.902,30
ADV-0215,mid,Security,Criminal record,0.876,78
ADV-0215,mid,Security,Confidence,0.912,63
ADV-0215,mid,Security,Caring responsibilities,0.822,32
ADV-0215,mid,Other,Transport cost,0.8,25
ADV-0215,mid,Other,Childcare cost,0.907,33
ADV-0215,mid,Other,Mental health,0.847,59
ADV-0215,mid,Other,Physical health,0.784,28
ADV-0215,mid,Other,Digital skills,0.899,68
ADV-0215,mid,Other,English language,0.848,34
ADV-0215,mid,Other,Housing instability,0.85,18
ADV-0215,mid,Other,Criminal record,0.842,24
ADV-0215,mid,Other,Confidence,0.8,15
ADV-0215,mid,Other,Caring responsibilities,0.871,66
ADV-0216,mid,Warehouse / logistics,Transport cost,0.684,30
ADV-0216,mid,Warehouse / logistics,Childcare cost,0.678,12
ADV-0216,mid,Warehouse / logistics,Mental health,0.607,34
ADV-0216,mid,Warehouse / logistics,Physical health,0.658,19
ADV-0216,mid,Warehouse / logistics,Digital skills,0.625,14
ADV-0216,mid,Warehouse / logistics,English language,0.707,23
ADV-0216,mid,Warehouse / logistics,Housing instability,0.699,29
ADV-0216,mid,Warehouse / logistics,Criminal record,0.637,14
ADV-0216,mid,Warehouse / logistics,Confidence,0.705,23
ADV-0216,mid,Warehouse / logistics,Caring responsibilities,0.694,32
ADV-0216,mid,Retail,Transport cost,0.613,23
ADV-0216,mid,Retail,Childcare cost,0.682,25
ADV-0216,mid,Retail,Mental health,0.68,23
ADV-0216,mid,Retail,Physical health,0.712,13
ADV-0216,mid,Retail,Digital skills,0.59,23
ADV-0216,mid,Retail,English language,0.66,32
ADV-0216,mid,Retail,Housing instability,0.615,40
ADV-0216,mid,Retail,Criminal record,0.63,13
ADV-0216,mid,Retail,Confidence,0.714,37
ADV-0216,mid,Retail,Caring responsibilities,0.642,16
ADV-0216,mid,Hospitality,Transport cost,0.676,17
ADV-0216,mid,Hospitality,Childcare cost,0.684,19
ADV-0216,mid,Hospitality,Mental health,0.677,26
ADV-0216,mid,Hospitality,Physical health,0.697,15
ADV-0216,mid,Hospitality,Digital skills,0.672,2
ADV-0216,mid,Hospitality,English language,0.668,28
ADV-0216,mid,Hospitality,Housing instability,0.693,16
ADV-0216,mid,Hospitality,Criminal record,0.725,21
ADV-0216,mid,Hospitality,Confidence,0.682,33
ADV-0216,mid,Hospitality,Caring responsibilities,0.721,19
ADV-0216,mid,Construction,Transport cost,0.588,4
ADV-0216,mid,Construction,Childcare cost,0.718,11
ADV-0216,mid,Construction,Mental health,0.67,17
ADV-0216,mid,Construction,Physical health,0.627,8
ADV-0216,mid,Construction,Digital skills,0.63,33
ADV-0216,mid,Construction,English language,0.713,23
ADV-0216,mid,Construction,Housing instability,0.61,27
ADV-0216,mid,Construction,Criminal record,0.668,19
ADV-0216,mid,Construction,Confidence,0.599,30
ADV-0216,mid,Construction,Caring responsibilities,0.648,7
ADV-0216,mid,Care / health,Transport cost,0.613,19
ADV-0216,mid,Care / health,Childcare cost,0.584,36
ADV-0216,mid,Care / health,Mental health,0.603,21
ADV-0216,mid,Care / health,Physical health,0.719,11
ADV-0216,mid,Care / health,Digital skills,0.633,24
ADV-0216,mid,Care / health,English language,0.603,20
ADV-0216,mid,Care / health,Housing instability,0.589,11
ADV-0216,mid,Care / health,Criminal record,0.607,36
ADV-0216,mid,Care / health,Confidence,0.634,7
ADV-0216,mid,Care / health,Caring responsibilities,0.704,12
ADV-0216,mid,Driving,Transport cost,0.656,9
ADV-0216,mid,Driving,Childcare cost,0.697,14
ADV-0216,mid,Driving,Mental health,0.681,16
ADV-0216,mid,Driving,Physical health,0.597,26
ADV-0216,mid,Driving,Digital skills,0.609,23
ADV-0216,mid,Driving,English language,0.629,24
ADV-0216,mid,Driving,Housing instability,0.671,6
ADV-0216,mid,Driving,Criminal record,0.69,11
ADV-0216,mid,Driving,Confidence,0.627,29
ADV-0216,mid,Driving,Caring responsibilities,0.711,29
ADV-0216,mid,Cleaning / facilities,Transport cost,0.604,28
ADV-0216,mid,Cleaning / facilities,Childcare cost,0.646,24
ADV-0216,mid,Cleaning / facilities,Mental health,0.646,15
ADV-0216,mid,Cleaning / facilities,Physical health,0.597,16
ADV-0216,mid,Cleaning / facilities,Digital skills,0.592,2
ADV-0216,mid,Cleaning / facilities,English language,0.691,11
ADV-0216,mid,Cleaning / facilities,Housing instability,0.63,24
ADV-0216,mid,Cleaning / facilities,Criminal record,0.707,14
ADV-0216,mid,Cleaning / facilities,Confidence,0.678,43
ADV-0216,mid,Cleaning / facilities,Caring responsibilities,0.612,12
ADV-0216,mid,Admin / office,Transport cost,0.627,36
ADV-0216,mid,Admin / office,Childcare cost,0.598,19
ADV-0216,mid,Admin / office,Mental health,0.707,26
ADV-0216,mid,Admin / office,Physical health,0.629,28
ADV-0216,mid,Admin / office,Digital skills,0.592,32
ADV-0216,mid,Admin / office,English language,0.661,7
ADV-0216,mid,Admin / office,Housing instability,0.701,37
ADV-0216,mid,Admin / office,Criminal record,0.683,12
ADV-0216,mid,Admin / office,Confidence,0.655,3
ADV-0216,mid,Admin / office,Caring responsibilities,0.619,21
ADV-0216,mid,Manufacturing,Transport cost,0.641,14
ADV-0216,mid,Manufacturing,Childcare cost,0.676,19
ADV-0216,mid,Manufacturing,Mental health,0.685,20
ADV-0216,mid,Manufacturing,Physical health,0.691,11
ADV-0216,mid,Manufacturing,Digital skills,0.698,29
ADV-0216,mid,Manufacturing,English language,0.658,5
ADV-0216,mid,Manufacturing,Housing instability,0.613,27
ADV-0216,mid,Manufacturing,Criminal record,0.606,35
ADV-0216,mid,Manufacturing,Confidence,0.666,27
ADV-0216,mid,Manufacturing,Caring responsibilities,0.684,21
ADV-0216,mid,Security,Transport cost,0.602,24
ADV-0216,mid,Security,Childcare cost,0.638,11
ADV-0216,mid,Security,Mental health,0.673,30
ADV-0216,mid,Security,Physical health,0.697,21
ADV-0216,mid,Security,Digital skills,0.666,15
ADV-0216,mid,Security,English language,0.611,33
ADV-0216,mid,Security,Housing instability,0.667,15
ADV-0216,mid,Security,Criminal record,0.695,25
ADV-0216,mid,Security,Confidence,0.707,11
ADV-0216,mid,Security,Caring responsibilities,0.619,33
ADV-0216,mid,Other,Transport cost,0.647,7
ADV-0216,mid,Other,Childcare cost,0.603,18
ADV-0216,mid,Other,Mental health,0.701,3
ADV-0216,mid,Other,Physical health,0.676,31
ADV-0216,mid,Other,Digital skills,0.69,39
ADV-0216,mid,Other,English language,0.588,15
ADV-0216,mid,Other,Housing instability,0.607,29
ADV-0216,mid,Other,Criminal record,0.615,19
ADV-0216,mid,Other,Confidence,0.613,33
ADV-0216,mid,Other,Caring responsibilities,0.639,22
ADV-0217,veteran,Warehouse / logistics,Transport cost,0.95,94
ADV-0217,veteran,Warehouse / logistics,Childcare cost,0.95,125
ADV-0217,veteran,Warehouse / logistics,Mental health,0.95,123
ADV-0217,veteran,Warehouse / logistics,Physical health,0.95,140
ADV-0217,veteran,Warehouse / logistics,Digital skills,0.95,164
ADV-0217,veteran,Warehouse / logistics,English language,0.95,95
ADV-0217,veteran,Warehouse / logistics,Housing instability,0.95,79
ADV-0217,veteran,Warehouse / logistics,Criminal record,0.95,196
ADV-0217,veteran,Warehouse / logistics,Confidence,0.95,61
ADV-0217,veteran,Warehouse / logistics,Caring responsibilities,0.95,130
ADV-0217,veteran,Retail,Transport cost,0.95,91
ADV-0217,veteran,Retail,Childcare cost,0.95,63
ADV-0217,veteran,Retail,Mental health,0.95,89
ADV-0217,veteran,Retail,Physical health,0.95,147
ADV-0217,veteran,Retail,Digital skills,0.95,113
ADV-0217,veteran,Retail,English language,0.95,34
ADV-0217,veteran,Retail,Housing instability,0.95,73
ADV-0217,veteran,Retail,Criminal record,0.95,145
ADV-0217,veteran,Retail,Confidence,0.95,216
ADV-0217,veteran,Retail,Caring responsibilities,0.95,120
ADV-0217,veteran,Hospitality,Transport cost,0.95,91
ADV-0217,veteran,Hospitality,Childcare cost,0.95,152
ADV-0217,veteran,Hospitality,Mental health,0.95,150
ADV-0217,veteran,Hospitality,Physical health,0.95,67
ADV-0217,veteran,Hospitality,Digital skills,0.95,93
ADV-0217,veteran,Hospitality,English language,0.95,92
ADV-0217,veteran,Hospitality,Housing instability,0.95,127
ADV-0217,veteran,Hospitality,Criminal record,0.95,172
ADV-0217,veteran,Hospitality,Confidence,0.95,214
ADV-0217,veteran,Hospitality,Caring responsibilities,0.95,81
ADV-0217,veteran,Construction,Transport cost,0.95,151
ADV-0217,veteran,Construction,Childcare cost,0.95,86
ADV-0217,veteran,Construction,Mental health,0.95,135
ADV-0217,veteran,Construction,Physical health,0.95,83
ADV-0217,veteran,Construction,Digital skills,0.95,139
ADV-0217,veteran,Construction,English language,0.95,124
ADV-0217,veteran,Construction,Housing instability,0.95,131
ADV-0217,veteran,Construction,Criminal record,0.95,62
ADV-0217,veteran,Construction,Confidence,0.95,86
ADV-0217,veteran,Construction,Caring responsibilities,0.95,75
ADV-0217,veteran,Care / health,Transport cost,0.95,142
ADV-0217,veteran,Care / health,Childcare cost,0.95,115
ADV-0217,veteran,Care / health,Mental health,0.95,103
ADV-0217,veteran,Care / health,Physical health,0.95,95
ADV-0217,veteran,Care / health,Digital skills,0.95,159
ADV-0217,veteran,Care / health,English language,0.95,207
ADV-0217,veteran,Care / health,Housing instability,0.95,173
ADV-0217,veteran,Care / health,Criminal record,0.95,96
ADV-0217,veteran,Care / health,Confidence,0.95,79
ADV-0217,veteran,Care / health,Caring responsibilities,0.95,60
ADV-0217,veteran,Driving,Transport cost,0.95,135
ADV-0217,veteran,Driving,Childcare cost,0.95,206
ADV-0217,veteran,Driving,Mental health,0.95,193
ADV-0217,veteran,Driving,Physical health,0.95,130
ADV-0217,veteran,Driving,Digital skills,0.95,149
ADV-0217,veteran,Driving,English language,0.95,55
ADV-0217,veteran,Driving,Housing instability,0.95,87
ADV-0217,veteran,Driving,Criminal record,0.95,154
ADV-0217,veteran,Driving,Confidence,0.95,22
ADV-0217,veteran,Driving,Caring responsibilities,0.95,166
ADV-0217,veteran,Cleaning / facilities,Transport cost,0.95,88
ADV-0217,veteran,Cleaning / facilities,Childcare cost,0.95,166
ADV-0217,veteran,Cleaning / facilities,Mental health,0.95,151
ADV-0217,veteran,Cleaning / facilities,Physical health,0.95,217
ADV-0217,veteran,Cleaning / facilities,Digital skills,0.95,107
ADV-0217,veteran,Cleaning / facilities,English language,0.95,73
ADV-0217,veteran,Cleaning / facilities,Housing instability,0.95,57
ADV-0217,veteran,Cleaning / facilities,Criminal record,0.95,87
ADV-0217,veteran,Cleaning / facilities,Confidence,0.95,182
ADV-0217,veteran,Cleaning / facilities,Caring responsibilities,0.95,66
ADV-0217,veteran,Admin / office,Transport cost,0.95,151
ADV-0217,veteran,Admin / office,Childcare cost,0.95,191
ADV-0217,veteran,Admin / office,Mental health,0.95,116
ADV-0217,veteran,Admin / office,Physical health,0.95,33
ADV-0217,veteran,Admin / office,Digital skills,0.95,40
ADV-0217,veteran,Admin / office,English language,0.95,168
ADV-0217,veteran,Admin / office,Housing instability,0.95,48
ADV-0217,veteran,Admin / office,Criminal record,0.95,48
ADV-0217,veteran,Admin / office,Confidence,0.95,61
ADV-0217,veteran,Admin / office,Caring responsibilities,0.95,27
ADV-0217,veteran,Manufacturing,Transport cost,0.95,43
ADV-0217,veteran,Manufacturing,Childcare cost,0.95,125
ADV-0217,veteran,Manufacturing,Mental health,0.95,66
ADV-0217,veteran,Manufacturing,Physical health,0.95,21
ADV-0217,veteran,Manufacturing,Digital skills,0.95,38
ADV-0217,veteran,Manufacturing,English language,0.95,132
ADV-0217,veteran,Manufacturing,Housing instability,0.95,110
ADV-0217,veteran,Manufacturing,Criminal record,0.95,114
ADV-0217,veteran,Manufacturing,Confidence,0.95,56
ADV-0217,veteran,Manufacturing,Caring responsibilities,0.95,50
ADV-0217,veteran,Security,Transport cost,0.95,56
ADV-0217,veteran,Security,Childcare cost,0.95,105
ADV-0217,veteran,Security,Mental health,0.95,139
ADV-0217,veteran,Security,Physical health,0.95,132
ADV-0217,veteran,Security,Digital skills,0.95,16
ADV-0217,veteran,Security,English language,0.95,88
ADV-0217,veteran,Security,Housing instability,0.95,189
ADV-0217,veteran,Security,Criminal record,0.95,161
ADV-0217,veteran,Security,Confidence,0.95,54
ADV-0217,veteran,Security,Caring responsibilities,0.95,77
ADV-0217,veteran,Other,Transport cost,0.95,141
ADV-0217,veteran,Other,Childcare cost,0.95,132
ADV-0217,veteran,Other,Mental health,0.95,80
ADV-0217,veteran,Other,Physical health,0.95,163
ADV-0217,veteran,Other,Digital skills,0.95,206
ADV-0217,veteran,Other,English language,0.95,148
ADV-0217,veteran,Other,Housing instability,0.95,152
ADV-0217,veteran,Other,Criminal record,0.95,95
ADV-0217,veteran,Other,Confidence,0.95,100
ADV-0217,veteran,Other,Caring responsibilities,0.95,74
ADV-0218,early,Warehouse / logistics,Transport cost,0.61,7
ADV-0218,early,Warehouse / logistics,Childcare cost,0.592,21
ADV-0218,early,Warehouse / logistics,Mental health,0.667,4
ADV-0218,early,Warehouse / logistics,Physical health,0.553,27
ADV-0218,early,Warehouse / logistics,Digital skills,0.572,17
ADV-0218,early,Warehouse / logistics,English language,0.558,11
ADV-0218,early,Warehouse / logistics,Housing instability,0.582,13
ADV-0218,early,Warehouse / logistics,Criminal record,0.629,15
ADV-0218,early,Warehouse / logistics,Confidence,0.668,24
ADV-0218,early,Warehouse / logistics,Caring responsibilities,0.533,24
ADV-0218,early,Retail,Transport cost,0.626,10
ADV-0218,early,Retail,Childcare cost,0.653,8
ADV-0218,early,Retail,Mental health,0.602,16
ADV-0218,early,Retail,Physical health,0.604,31
ADV-0218,early,Retail,Digital skills,0.551,20
ADV-0218,early,Retail,English language,0.649,17
ADV-0218,early,Retail,Housing instability,0.556,17
ADV-0218,early,Retail,Criminal record,0.569,6
ADV-0218,early,Retail,Confidence,0.533,21
ADV-0218,early,Retail,Caring responsibilities,0.539,5
ADV-0218,early,Hospitality,Transport cost,0.533,10
ADV-0218,early,Hospitality,Childcare cost,0.561,12
ADV-0218,early,Hospitality,Mental health,0.611,31
ADV-0218,early,Hospitality,Physical health,0.575,2
ADV-0218,early,Hospitality,Digital skills,0.559,18
ADV-0218,early,Hospitality,English language,0.665,19
ADV-0218,early,Hospitality,Housing instability,0.612,8
ADV-0218,early,Hospitality,Criminal record,0.575,5
ADV-0218,early,Hospitality,Confidence,0.644,9
ADV-0218,early,Hospitality,Caring responsibilities,0.652,8
ADV-0218,early,Construction,Transport cost,0.628,12
ADV-0218,early,Construction,Childcare cost,0.651,9
ADV-0218,early,Construction,Mental health,0.657,7
ADV-0218,early,Construction,Physical health,0.584,23
ADV-0218,early,Construction,Digital skills,0.568,19
