router_score_id,journey_id,customer_id,adviser_id,region_key,check_type,score,band,action_taken,score_date
RTR-JNY-08708-mid,JNY-08708,CUS-08708,ADV-0106,north-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-02-04
RTR-JNY-08708-end,JNY-08708,CUS-08708,ADV-0106,north-london,end_of_journey,44,AT_RISK,training_update_applied,2026-05-05
RTR-JNY-08709-mid,JNY-08709,CUS-08709,ADV-0148,south-yorkshire,mid_journey,56,DRIFTING,in_person_48h,2025-10-20
RTR-JNY-08709-end,JNY-08709,CUS-08709,ADV-0148,south-yorkshire,end_of_journey,68,DRIFTING,training_update_applied,2026-01-18
RTR-JNY-08710-mid,JNY-08710,CUS-08710,ADV-0066,south-east-london,mid_journey,60,DRIFTING,in_person_48h,2026-03-31
RTR-JNY-08711-mid,JNY-08711,CUS-08711,ADV-0113,north-london,mid_journey,18,AT_RISK,call_today_mh_referral,2026-03-29
RTR-JNY-08711-end,JNY-08711,CUS-08711,ADV-0113,north-london,end_of_journey,36,AT_RISK,training_update_applied,2026-06-27
RTR-JNY-08712-mid,JNY-08712,CUS-08712,ADV-0078,wales,mid_journey,56,DRIFTING,in_person_48h,2026-01-07
RTR-JNY-08712-end,JNY-08712,CUS-08712,ADV-0078,wales,end_of_journey,70,DRIFTING,training_update_applied,2026-04-07
RTR-JNY-08713-mid,JNY-08713,CUS-08713,ADV-0235,wales,mid_journey,59,DRIFTING,in_person_48h,2025-12-06
RTR-JNY-08714-mid,JNY-08714,CUS-08714,ADV-0192,south-east-london,mid_journey,63,DRIFTING,in_person_48h,2026-06-17
RTR-JNY-08714-end,JNY-08714,CUS-08714,ADV-0192,south-east-london,end_of_journey,71,DRIFTING,training_update_applied,2026-09-15
RTR-JNY-08715-mid,JNY-08715,CUS-08715,ADV-0170,derbyshire-notts,mid_journey,20,AT_RISK,call_today_mh_referral,2025-11-21
RTR-JNY-08716-mid,JNY-08716,CUS-08716,ADV-0140,wales,mid_journey,23,AT_RISK,call_today_mh_referral,2026-05-11
RTR-JNY-08717-mid,JNY-08717,CUS-08717,ADV-0155,wales,mid_journey,23,AT_RISK,call_today_mh_referral,2026-01-27
RTR-JNY-08718-mid,JNY-08718,CUS-08718,ADV-0217,south-yorkshire,mid_journey,54,DRIFTING,in_person_48h,2026-01-01
RTR-JNY-08718-end,JNY-08718,CUS-08718,ADV-0217,south-yorkshire,end_of_journey,66,DRIFTING,training_update_applied,2026-04-01
RTR-JNY-08719-mid,JNY-08719,CUS-08719,ADV-0182,south-east-london,mid_journey,92,ON_TRACK,light_touch,2025-12-09
RTR-JNY-08719-end,JNY-08719,CUS-08719,ADV-0182,south-east-london,end_of_journey,99,ON_TRACK,training_update_applied,2026-03-09
RTR-JNY-08720-mid,JNY-08720,CUS-08720,ADV-0244,wales,mid_journey,94,ON_TRACK,light_touch,2025-11-26
RTR-JNY-08720-end,JNY-08720,CUS-08720,ADV-0244,wales,end_of_journey,100,ON_TRACK,training_update_applied,2026-02-24
RTR-JNY-08721-mid,JNY-08721,CUS-08721,ADV-0117,south-east-london,mid_journey,9,AT_RISK,call_today_mh_referral,2025-12-25
RTR-JNY-08722-mid,JNY-08722,CUS-08722,ADV-0173,wales,mid_journey,90,ON_TRACK,light_touch,2026-02-07
RTR-JNY-08722-end,JNY-08722,CUS-08722,ADV-0173,wales,end_of_journey,94,ON_TRACK,training_update_applied,2026-05-08
RTR-JNY-08723-mid,JNY-08723,CUS-08723,ADV-0151,south-yorkshire,mid_journey,87,ON_TRACK,light_touch,2025-10-20
RTR-JNY-08723-end,JNY-08723,CUS-08723,ADV-0151,south-yorkshire,end_of_journey,89,ON_TRACK,training_update_applied,2026-01-18
RTR-JNY-08724-mid,JNY-08724,CUS-08724,ADV-0079,wales,mid_journey,53,DRIFTING,in_person_48h,2025-10-30
RTR-JNY-08725-mid,JNY-08725,CUS-08725,ADV-0017,south-east-london,mid_journey,85,ON_TRACK,light_touch,2025-12-11
RTR-JNY-08725-end,JNY-08725,CUS-08725,ADV-0017,south-east-london,end_of_journey,93,ON_TRACK,training_update_applied,2026-03-11
RTR-JNY-08726-mid,JNY-08726,CUS-08726,ADV-0095,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2026-02-09
RTR-JNY-08726-end,JNY-08726,CUS-08726,ADV-0095,wales,end_of_journey,45,AT_RISK,training_update_applied,2026-05-10
RTR-JNY-08727-mid,JNY-08727,CUS-08727,ADV-0049,south-yorkshire,mid_journey,56,DRIFTING,in_person_48h,2026-04-14
RTR-JNY-08727-end,JNY-08727,CUS-08727,ADV-0049,south-yorkshire,end_of_journey,63,DRIFTING,training_update_applied,2026-07-13
RTR-JNY-08728-mid,JNY-08728,CUS-08728,ADV-0015,south-east-london,mid_journey,23,AT_RISK,call_today_mh_referral,2025-12-04
RTR-JNY-08729-mid,JNY-08729,CUS-08729,ADV-0091,derbyshire-notts,mid_journey,52,DRIFTING,in_person_48h,2026-02-11
RTR-JNY-08730-mid,JNY-08730,CUS-08730,ADV-0128,derbyshire-notts,mid_journey,29,AT_RISK,call_today_mh_referral,2025-12-09
RTR-JNY-08730-end,JNY-08730,CUS-08730,ADV-0128,derbyshire-notts,end_of_journey,52,DRIFTING,training_update_applied,2026-03-09
RTR-JNY-08731-mid,JNY-08731,CUS-08731,ADV-0096,wales,mid_journey,95,ON_TRACK,light_touch,2026-03-24
RTR-JNY-08731-end,JNY-08731,CUS-08731,ADV-0096,wales,end_of_journey,100,ON_TRACK,training_update_applied,2026-06-22
RTR-JNY-08732-mid,JNY-08732,CUS-08732,ADV-0026,wales,mid_journey,25,AT_RISK,call_today_mh_referral,2026-02-16
RTR-JNY-08733-mid,JNY-08733,CUS-08733,ADV-0243,north-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-03-24
RTR-JNY-08733-end,JNY-08733,CUS-08733,ADV-0243,north-london,end_of_journey,45,AT_RISK,training_update_applied,2026-06-22
RTR-JNY-08734-mid,JNY-08734,CUS-08734,ADV-0141,north-london,mid_journey,18,AT_RISK,call_today_mh_referral,2026-05-22
RTR-JNY-08734-end,JNY-08734,CUS-08734,ADV-0141,north-london,end_of_journey,39,AT_RISK,training_update_applied,2026-08-20
RTR-JNY-08735-mid,JNY-08735,CUS-08735,ADV-0202,south-east-london,mid_journey,57,DRIFTING,in_person_48h,2025-12-03
RTR-JNY-08735-end,JNY-08735,CUS-08735,ADV-0202,south-east-london,end_of_journey,71,DRIFTING,training_update_applied,2026-03-03
RTR-JNY-08736-mid,JNY-08736,CUS-08736,ADV-0017,south-east-london,mid_journey,25,AT_RISK,call_today_mh_referral,2025-10-16
RTR-JNY-08736-end,JNY-08736,CUS-08736,ADV-0017,south-east-london,end_of_journey,46,AT_RISK,training_update_applied,2026-01-14
RTR-JNY-08737-mid,JNY-08737,CUS-08737,ADV-0158,derbyshire-notts,mid_journey,89,ON_TRACK,light_touch,2026-03-21
RTR-JNY-08737-end,JNY-08737,CUS-08737,ADV-0158,derbyshire-notts,end_of_journey,92,ON_TRACK,training_update_applied,2026-06-19
RTR-JNY-08738-mid,JNY-08738,CUS-08738,ADV-0133,south-yorkshire,mid_journey,62,DRIFTING,in_person_48h,2026-01-29
RTR-JNY-08739-mid,JNY-08739,CUS-08739,ADV-0203,derbyshire-notts,mid_journey,15,AT_RISK,call_today_mh_referral,2026-03-02
RTR-JNY-08739-end,JNY-08739,CUS-08739,ADV-0203,derbyshire-notts,end_of_journey,31,AT_RISK,training_update_applied,2026-05-31
RTR-JNY-08740-mid,JNY-08740,CUS-08740,ADV-0022,north-london,mid_journey,52,DRIFTING,in_person_48h,2026-05-13
RTR-JNY-08741-mid,JNY-08741,CUS-08741,ADV-0103,north-london,mid_journey,20,AT_RISK,call_today_mh_referral,2026-06-03
RTR-JNY-08741-end,JNY-08741,CUS-08741,ADV-0103,north-london,end_of_journey,36,AT_RISK,training_update_applied,2026-09-01
RTR-JNY-08742-mid,JNY-08742,CUS-08742,ADV-0151,south-yorkshire,mid_journey,49,AT_RISK,call_today_mh_referral,2026-05-31
RTR-JNY-08743-mid,JNY-08743,CUS-08743,ADV-0028,north-london,mid_journey,28,AT_RISK,call_today_mh_referral,2025-10-13
RTR-JNY-08744-mid,JNY-08744,CUS-08744,ADV-0115,south-east-london,mid_journey,93,ON_TRACK,light_touch,2026-04-06
RTR-JNY-08744-end,JNY-08744,CUS-08744,ADV-0115,south-east-london,end_of_journey,94,ON_TRACK,training_update_applied,2026-07-05
RTR-JNY-08745-mid,JNY-08745,CUS-08745,ADV-0219,south-yorkshire,mid_journey,20,AT_RISK,call_today_mh_referral,2026-03-07
RTR-JNY-08746-mid,JNY-08746,CUS-08746,ADV-0205,south-east-london,mid_journey,49,AT_RISK,call_today_mh_referral,2025-12-22
RTR-JNY-08746-end,JNY-08746,CUS-08746,ADV-0205,south-east-london,end_of_journey,71,DRIFTING,training_update_applied,2026-03-22
RTR-JNY-08747-mid,JNY-08747,CUS-08747,ADV-0010,south-east-london,mid_journey,55,DRIFTING,in_person_48h,2026-06-16
RTR-JNY-08747-end,JNY-08747,CUS-08747,ADV-0010,south-east-london,end_of_journey,69,DRIFTING,training_update_applied,2026-09-14
RTR-JNY-08748-mid,JNY-08748,CUS-08748,ADV-0230,derbyshire-notts,mid_journey,57,DRIFTING,in_person_48h,2025-12-31
RTR-JNY-08748-end,JNY-08748,CUS-08748,ADV-0230,derbyshire-notts,end_of_journey,66,DRIFTING,training_update_applied,2026-03-31
RTR-JNY-08749-mid,JNY-08749,CUS-08749,ADV-0225,wales,mid_journey,26,AT_RISK,call_today_mh_referral,2026-02-20
RTR-JNY-08750-mid,JNY-08750,CUS-08750,ADV-0067,wales,mid_journey,16,AT_RISK,call_today_mh_referral,2026-02-09
RTR-JNY-08751-mid,JNY-08751,CUS-08751,ADV-0057,south-east-london,mid_journey,19,AT_RISK,call_today_mh_referral,2026-04-03
RTR-JNY-08752-mid,JNY-08752,CUS-08752,ADV-0018,south-east-london,mid_journey,22,AT_RISK,call_today_mh_referral,2026-02-14
RTR-JNY-08752-end,JNY-08752,CUS-08752,ADV-0018,south-east-london,end_of_journey,42,AT_RISK,training_update_applied,2026-05-15
RTR-JNY-08753-mid,JNY-08753,CUS-08753,ADV-0197,south-east-london,mid_journey,57,DRIFTING,in_person_48h,2025-10-05
RTR-JNY-08753-end,JNY-08753,CUS-08753,ADV-0197,south-east-london,end_of_journey,65,DRIFTING,training_update_applied,2026-01-03
RTR-JNY-08754-mid,JNY-08754,CUS-08754,ADV-0198,south-east-london,mid_journey,61,DRIFTING,in_person_48h,2026-02-07
RTR-JNY-08755-mid,JNY-08755,CUS-08755,ADV-0155,wales,mid_journey,90,ON_TRACK,light_touch,2026-06-03
RTR-JNY-08755-end,JNY-08755,CUS-08755,ADV-0155,wales,end_of_journey,92,ON_TRACK,training_update_applied,2026-09-01
RTR-JNY-08756-mid,JNY-08756,CUS-08756,ADV-0017,south-east-london,mid_journey,36,AT_RISK,call_today_mh_referral,2026-04-07
RTR-JNY-08756-end,JNY-08756,CUS-08756,ADV-0017,south-east-london,end_of_journey,56,DRIFTING,training_update_applied,2026-07-06
RTR-JNY-08757-mid,JNY-08757,CUS-08757,ADV-0104,south-yorkshire,mid_journey,25,AT_RISK,call_today_mh_referral,2026-06-17
RTR-JNY-08757-end,JNY-08757,CUS-08757,ADV-0104,south-yorkshire,end_of_journey,40,AT_RISK,training_update_applied,2026-09-15
RTR-JNY-08758-mid,JNY-08758,CUS-08758,ADV-0136,wales,mid_journey,85,ON_TRACK,light_touch,2026-03-14
RTR-JNY-08758-end,JNY-08758,CUS-08758,ADV-0136,wales,end_of_journey,87,ON_TRACK,training_update_applied,2026-06-12
RTR-JNY-08759-mid,JNY-08759,CUS-08759,ADV-0134,derbyshire-notts,mid_journey,18,AT_RISK,call_today_mh_referral,2026-01-04
RTR-JNY-08760-mid,JNY-08760,CUS-08760,ADV-0120,wales,mid_journey,53,DRIFTING,in_person_48h,2026-04-05
RTR-JNY-08760-end,JNY-08760,CUS-08760,ADV-0120,wales,end_of_journey,61,DRIFTING,training_update_applied,2026-07-04
RTR-JNY-08761-mid,JNY-08761,CUS-08761,ADV-0070,south-east-london,mid_journey,57,DRIFTING,in_person_48h,2026-04-25
RTR-JNY-08761-end,JNY-08761,CUS-08761,ADV-0070,south-east-london,end_of_journey,70,DRIFTING,training_update_applied,2026-07-24
RTR-JNY-08762-mid,JNY-08762,CUS-08762,ADV-0120,wales,mid_journey,15,AT_RISK,call_today_mh_referral,2026-03-09
RTR-JNY-08762-end,JNY-08762,CUS-08762,ADV-0120,wales,end_of_journey,30,AT_RISK,training_update_applied,2026-06-07
RTR-JNY-08763-mid,JNY-08763,CUS-08763,ADV-0097,north-london,mid_journey,90,ON_TRACK,light_touch,2026-03-13
RTR-JNY-08763-end,JNY-08763,CUS-08763,ADV-0097,north-london,end_of_journey,98,ON_TRACK,training_update_applied,2026-06-11
RTR-JNY-08764-mid,JNY-08764,CUS-08764,ADV-0038,wales,mid_journey,16,AT_RISK,call_today_mh_referral,2026-01-01
RTR-JNY-08764-end,JNY-08764,CUS-08764,ADV-0038,wales,end_of_journey,31,AT_RISK,training_update_applied,2026-04-01
RTR-JNY-08765-mid,JNY-08765,CUS-08765,ADV-0103,north-london,mid_journey,52,DRIFTING,in_person_48h,2025-12-27
RTR-JNY-08765-end,JNY-08765,CUS-08765,ADV-0103,north-london,end_of_journey,64,DRIFTING,training_update_applied,2026-03-27
RTR-JNY-08766-mid,JNY-08766,CUS-08766,ADV-0101,wales,mid_journey,90,ON_TRACK,light_touch,2026-01-27
RTR-JNY-08766-end,JNY-08766,CUS-08766,ADV-0101,wales,end_of_journey,92,ON_TRACK,training_update_applied,2026-04-27
RTR-JNY-08767-mid,JNY-08767,CUS-08767,ADV-0224,south-east-london,mid_journey,57,DRIFTING,in_person_48h,2026-02-02
RTR-JNY-08767-end,JNY-08767,CUS-08767,ADV-0224,south-east-london,end_of_journey,67,DRIFTING,training_update_applied,2026-05-03
RTR-JNY-08768-mid,JNY-08768,CUS-08768,ADV-0015,south-east-london,mid_journey,28,AT_RISK,call_today_mh_referral,2026-03-17
RTR-JNY-08769-mid,JNY-08769,CUS-08769,ADV-0072,south-east-london,mid_journey,22,AT_RISK,call_today_mh_referral,2026-01-25
RTR-JNY-08770-mid,JNY-08770,CUS-08770,ADV-0227,wales,mid_journey,18,AT_RISK,call_today_mh_referral,2026-04-07
RTR-JNY-08770-end,JNY-08770,CUS-08770,ADV-0227,wales,end_of_journey,33,AT_RISK,training_update_applied,2026-07-06
RTR-JNY-08771-mid,JNY-08771,CUS-08771,ADV-0114,south-east-london,mid_journey,18,AT_RISK,call_today_mh_referral,2026-04-24
RTR-JNY-08772-mid,JNY-08772,CUS-08772,ADV-0233,south-east-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-03-24
RTR-JNY-08773-mid,JNY-08773,CUS-08773,ADV-0025,derbyshire-notts,mid_journey,28,AT_RISK,call_today_mh_referral,2025-10-26
RTR-JNY-08774-mid,JNY-08774,CUS-08774,ADV-0079,wales,mid_journey,21,AT_RISK,call_today_mh_referral,2026-01-06
RTR-JNY-08774-end,JNY-08774,CUS-08774,ADV-0079,wales,end_of_journey,43,AT_RISK,training_update_applied,2026-04-06
RTR-JNY-08775-mid,JNY-08775,CUS-08775,ADV-0102,derbyshire-notts,mid_journey,93,ON_TRACK,light_touch,2026-04-29
RTR-JNY-08775-end,JNY-08775,CUS-08775,ADV-0102,derbyshire-notts,end_of_journey,100,ON_TRACK,training_update_applied,2026-07-28
RTR-JNY-08776-mid,JNY-08776,CUS-08776,ADV-0139,north-london,mid_journey,17,AT_RISK,call_today_mh_referral,2026-02-27
RTR-JNY-08777-mid,JNY-08777,CUS-08777,ADV-0048,derbyshire-notts,mid_journey,55,DRIFTING,in_person_48h,2026-05-07
RTR-JNY-08777-end,JNY-08777,CUS-08777,ADV-0048,derbyshire-notts,end_of_journey,68,DRIFTING,training_update_applied,2026-08-05
RTR-JNY-08778-mid,JNY-08778,CUS-08778,ADV-0109,wales,mid_journey,65,DRIFTING,in_person_48h,2025-10-11
RTR-JNY-08779-mid,JNY-08779,CUS-08779,ADV-0019,wales,mid_journey,54,DRIFTING,in_person_48h,2026-03-29
RTR-JNY-08779-end,JNY-08779,CUS-08779,ADV-0019,wales,end_of_journey,64,DRIFTING,training_update_applied,2026-06-27
RTR-JNY-08780-mid,JNY-08780,CUS-08780,ADV-0067,wales,mid_journey,20,AT_RISK,call_today_mh_referral,2025-11-14
RTR-JNY-08781-mid,JNY-08781,CUS-08781,ADV-0070,south-east-london,mid_journey,88,ON_TRACK,light_touch,2026-06-14
RTR-JNY-08781-end,JNY-08781,CUS-08781,ADV-0070,south-east-london,end_of_journey,91,ON_TRACK,training_update_applied,2026-09-12
RTR-JNY-08782-mid,JNY-08782,CUS-08782,ADV-0193,north-london,mid_journey,14,AT_RISK,call_today_mh_referral,2026-04-12
RTR-JNY-08782-end,JNY-08782,CUS-08782,ADV-0193,north-london,end_of_journey,31,AT_RISK,training_update_applied,2026-07-11
RTR-JNY-08783-mid,JNY-08783,CUS-08783,ADV-0140,wales,mid_journey,83,ON_TRACK,light_touch,2025-12-10
RTR-JNY-08783-end,JNY-08783,CUS-08783,ADV-0140,wales,end_of_journey,92,ON_TRACK,training_update_applied,2026-03-10
RTR-JNY-08784-mid,JNY-08784,CUS-08784,ADV-0038,wales,mid_journey,51,DRIFTING,in_person_48h,2026-05-11
RTR-JNY-08784-end,JNY-08784,CUS-08784,ADV-0038,wales,end_of_journey,65,DRIFTING,training_update_applied,2026-08-09
RTR-JNY-08785-mid,JNY-08785,CUS-08785,ADV-0237,south-east-london,mid_journey,15,AT_RISK,call_today_mh_referral,2025-11-02
RTR-JNY-08785-end,JNY-08785,CUS-08785,ADV-0237,south-east-london,end_of_journey,38,AT_RISK,training_update_applied,2026-01-31
RTR-JNY-08786-mid,JNY-08786,CUS-08786,ADV-0200,south-east-london,mid_journey,90,ON_TRACK,light_touch,2025-11-28
RTR-JNY-08786-end,JNY-08786,CUS-08786,ADV-0200,south-east-london,end_of_journey,96,ON_TRACK,training_update_applied,2026-02-26
RTR-JNY-08787-mid,JNY-08787,CUS-08787,ADV-0107,south-east-london,mid_journey,19,AT_RISK,call_today_mh_referral,2025-11-19
RTR-JNY-08788-mid,JNY-08788,CUS-08788,ADV-0191,north-london,mid_journey,26,AT_RISK,call_today_mh_referral,2025-12-13
RTR-JNY-08788-end,JNY-08788,CUS-08788,ADV-0191,north-london,end_of_journey,48,AT_RISK,training_update_applied,2026-03-13
RTR-JNY-08789-mid,JNY-08789,CUS-08789,ADV-0231,derbyshire-notts,mid_journey,62,DRIFTING,in_person_48h,2025-10-24
RTR-JNY-08790-mid,JNY-08790,CUS-08790,ADV-0158,derbyshire-notts,mid_journey,56,DRIFTING,in_person_48h,2026-06-12
RTR-JNY-08790-end,JNY-08790,CUS-08790,ADV-0158,derbyshire-notts,end_of_journey,69,DRIFTING,training_update_applied,2026-09-10
RTR-JNY-08791-mid,JNY-08791,CUS-08791,ADV-0023,derbyshire-notts,mid_journey,26,AT_RISK,call_today_mh_referral,2025-10-04
RTR-JNY-08792-mid,JNY-08792,CUS-08792,ADV-0190,wales,mid_journey,18,AT_RISK,call_today_mh_referral,2026-06-04
RTR-JNY-08792-end,JNY-08792,CUS-08792,ADV-0190,wales,end_of_journey,38,AT_RISK,training_update_applied,2026-09-02
RTR-JNY-08793-mid,JNY-08793,CUS-08793,ADV-0136,wales,mid_journey,21,AT_RISK,call_today_mh_referral,2025-11-30
RTR-JNY-08794-mid,JNY-08794,CUS-08794,ADV-0134,derbyshire-notts,mid_journey,53,DRIFTING,in_person_48h,2026-01-10
RTR-JNY-08794-end,JNY-08794,CUS-08794,ADV-0134,derbyshire-notts,end_of_journey,67,DRIFTING,training_update_applied,2026-04-10
RTR-JNY-08795-mid,JNY-08795,CUS-08795,ADV-0068,south-east-london,mid_journey,57,DRIFTING,in_person_48h,2026-06-05
RTR-JNY-08796-mid,JNY-08796,CUS-08796,ADV-0110,derbyshire-notts,mid_journey,15,AT_RISK,call_today_mh_referral,2025-11-22
RTR-JNY-08797-mid,JNY-08797,CUS-08797,ADV-0194,south-east-london,mid_journey,90,ON_TRACK,light_touch,2026-05-06
RTR-JNY-08797-end,JNY-08797,CUS-08797,ADV-0194,south-east-london,end_of_journey,96,ON_TRACK,training_update_applied,2026-08-04
RTR-JNY-08798-mid,JNY-08798,CUS-08798,ADV-0095,wales,mid_journey,22,AT_RISK,call_today_mh_referral,2025-10-06
RTR-JNY-08798-end,JNY-08798,CUS-08798,ADV-0095,wales,end_of_journey,44,AT_RISK,training_update_applied,2026-01-04
RTR-JNY-08799-mid,JNY-08799,CUS-08799,ADV-0114,south-east-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-03-08
RTR-JNY-08799-end,JNY-08799,CUS-08799,ADV-0114,south-east-london,end_of_journey,38,AT_RISK,training_update_applied,2026-06-06
RTR-JNY-08800-mid,JNY-08800,CUS-08800,ADV-0102,derbyshire-notts,mid_journey,19,AT_RISK,call_today_mh_referral,2026-05-28
RTR-JNY-08800-end,JNY-08800,CUS-08800,ADV-0102,derbyshire-notts,end_of_journey,35,AT_RISK,training_update_applied,2026-08-26
RTR-JNY-08801-mid,JNY-08801,CUS-08801,ADV-0211,south-east-london,mid_journey,7,AT_RISK,call_today_mh_referral,2026-03-05
RTR-JNY-08801-end,JNY-08801,CUS-08801,ADV-0211,south-east-london,end_of_journey,29,AT_RISK,training_update_applied,2026-06-03
RTR-JNY-08802-mid,JNY-08802,CUS-08802,ADV-0151,south-yorkshire,mid_journey,20,AT_RISK,call_today_mh_referral,2026-03-22
RTR-JNY-08803-mid,JNY-08803,CUS-08803,ADV-0058,derbyshire-notts,mid_journey,57,DRIFTING,in_person_48h,2026-06-01
RTR-JNY-08803-end,JNY-08803,CUS-08803,ADV-0058,derbyshire-notts,end_of_journey,70,DRIFTING,training_update_applied,2026-08-30
RTR-JNY-08804-mid,JNY-08804,CUS-08804,ADV-0012,derbyshire-notts,mid_journey,24,AT_RISK,call_today_mh_referral,2026-03-30
RTR-JNY-08804-end,JNY-08804,CUS-08804,ADV-0012,derbyshire-notts,end_of_journey,39,AT_RISK,training_update_applied,2026-06-28
RTR-JNY-08805-mid,JNY-08805,CUS-08805,ADV-0078,wales,mid_journey,91,ON_TRACK,light_touch,2026-04-15
RTR-JNY-08805-end,JNY-08805,CUS-08805,ADV-0078,wales,end_of_journey,93,ON_TRACK,training_update_applied,2026-07-14
RTR-JNY-08806-mid,JNY-08806,CUS-08806,ADV-0036,south-east-london,mid_journey,13,AT_RISK,call_today_mh_referral,2025-12-09
RTR-JNY-08807-mid,JNY-08807,CUS-08807,ADV-0048,derbyshire-notts,mid_journey,17,AT_RISK,call_today_mh_referral,2026-03-30
RTR-JNY-08808-mid,JNY-08808,CUS-08808,ADV-0006,south-east-london,mid_journey,11,AT_RISK,call_today_mh_referral,2026-06-15
RTR-JNY-08808-end,JNY-08808,CUS-08808,ADV-0006,south-east-london,end_of_journey,33,AT_RISK,training_update_applied,2026-09-13
RTR-JNY-08809-mid,JNY-08809,CUS-08809,ADV-0167,wales,mid_journey,59,DRIFTING,in_person_48h,2026-03-28
RTR-JNY-08809-end,JNY-08809,CUS-08809,ADV-0167,wales,end_of_journey,73,DRIFTING,training_update_applied,2026-06-26
RTR-JNY-08810-mid,JNY-08810,CUS-08810,ADV-0247,south-yorkshire,mid_journey,61,DRIFTING,in_person_48h,2026-05-12
RTR-JNY-08810-end,JNY-08810,CUS-08810,ADV-0247,south-yorkshire,end_of_journey,75,ON_TRACK,training_update_applied,2026-08-10
RTR-JNY-08811-mid,JNY-08811,CUS-08811,ADV-0161,wales,mid_journey,59,DRIFTING,in_person_48h,2025-12-29
RTR-JNY-08811-end,JNY-08811,CUS-08811,ADV-0161,wales,end_of_journey,73,DRIFTING,training_update_applied,2026-03-29
RTR-JNY-08812-mid,JNY-08812,CUS-08812,ADV-0055,wales,mid_journey,20,AT_RISK,call_today_mh_referral,2025-11-19
RTR-JNY-08812-end,JNY-08812,CUS-08812,ADV-0055,wales,end_of_journey,40,AT_RISK,training_update_applied,2026-02-17
RTR-JNY-08813-mid,JNY-08813,CUS-08813,ADV-0164,south-east-london,mid_journey,11,AT_RISK,call_today_mh_referral,2025-10-31
RTR-JNY-08814-mid,JNY-08814,CUS-08814,ADV-0119,south-east-london,mid_journey,16,AT_RISK,call_today_mh_referral,2025-10-25
RTR-JNY-08815-mid,JNY-08815,CUS-08815,ADV-0113,north-london,mid_journey,14,AT_RISK,call_today_mh_referral,2026-01-24
RTR-JNY-08815-end,JNY-08815,CUS-08815,ADV-0113,north-london,end_of_journey,35,AT_RISK,training_update_applied,2026-04-24
RTR-JNY-08816-mid,JNY-08816,CUS-08816,ADV-0192,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-02-20
RTR-JNY-08817-mid,JNY-08817,CUS-08817,ADV-0119,south-east-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-02-08
RTR-JNY-08817-end,JNY-08817,CUS-08817,ADV-0119,south-east-london,end_of_journey,42,AT_RISK,training_update_applied,2026-05-09
RTR-JNY-08818-mid,JNY-08818,CUS-08818,ADV-0233,south-east-london,mid_journey,51,DRIFTING,in_person_48h,2026-04-01
RTR-JNY-08818-end,JNY-08818,CUS-08818,ADV-0233,south-east-london,end_of_journey,58,DRIFTING,training_update_applied,2026-06-30
RTR-JNY-08819-mid,JNY-08819,CUS-08819,ADV-0208,wales,mid_journey,21,AT_RISK,call_today_mh_referral,2026-05-02
RTR-JNY-08820-mid,JNY-08820,CUS-08820,ADV-0114,south-east-london,mid_journey,96,ON_TRACK,light_touch,2026-05-23
RTR-JNY-08820-end,JNY-08820,CUS-08820,ADV-0114,south-east-london,end_of_journey,99,ON_TRACK,training_update_applied,2026-08-21
